,title,date,context
122,"하태경, 대웅제약 윤재승 회장 욕설 갑질 논란에 ""우루사 많이 먹으면 간이 붓는 부작용""",2018-08-27 15:00,"<아이뉴스24>[아이뉴스24 김형식 기자] 하태경 바른미래당 의원이 윤재승 대웅제약 회장의 욕설 갑질 논란에 ""이제 우루사 먹지 말아야겠다""며 ""우루사 많이 먹으면 간이 붓는 부작용이 있는 것 같다""고 일침을 가했다.이어 하태경 의원은 ""자기 직원들을 노예처럼 하대하는 재벌들은 간이 붓지 않게 주기적으로 간 수치 검사를 의무화하는 법이라도 발의해야 하는 걸까요""라고 말했다.[출처=YTN 뉴스화면 캡처]한편, 대웅제약은 윤재승 회장이 직원들에게 행한 상습 폭언 욕설 갑질 녹음파일이 공개되며 논란이 되고 있다.공개된 녹음파일에서 윤재승 회장은 직원들에게 ""정신병자 XX 아니야. 왜 그렇게 일을 해. 이 XX야. 미친 XX네. 정신병자 X의 XX. 난 네가 그러는 거 보면 미친X이랑 일하는 거 같아. 아, 이 XX. 미친X이야"" 등의 욕설을 내뱉어 충격을 주고 있다.이에 대웅제약 측은 ""업무 회의 과정에서 감정이 격앙돼서 그랬던 것 같은데 구체적으로 상황이 기억나지 않지만, 문제 제기하시는 분들이 거짓말하지는 않는 것 같다. 잘못 인정하고 어떤 형식으로든 사과드리겠다""며 경영 일선에서 물러나겠다는 입장을 내놓았다./김형식기자 kimhs@inews24.com▶네이버 채널에서 '아이뉴스24'를 구독해주세요.▶아이뉴스TV에서 부동산 고수를 만나보세요.[ⓒ 아이뉴스24 무단전재 및 재배포 금지]"
123,"대웅제약 윤재승 회장 '폭언·욕설'갑질 물의…""경영 일선 사퇴""",2018-08-27 18:58,"직원들에게 상습적으로 욕설 등 폭언을 해 온 녹취록이 공개돼 물의를 빚은    윤재승 대웅제약 회장이 오늘 사퇴 의사를 밝혔습니다.윤 회장은 언론에 보낸 '입장문'을 통해 ""업무 회의와 보고 과정에서 경솔한 언행으로 상처를 드렸다""며, ""즉시 경영 일선에서 물러나 자숙의 시간을 갖겠다""는 입장을 전했습니다.직원들을 ""정신병자"" 등으로 지칭하며 욕설을 퍼붓는 윤회장의 녹취 파일이 공개돼 큰 파장이 일자, 업계에서는 ""윤 회장의 폭언은 유명했다""며 '터질 게 터졌다'는 반응을 보이고 있습니다.대웅제약 창업주의 셋째 아들인 윤재승 회장은 검사 출신으로, 1995년 대웅제약에 부사장으로 입사한 뒤 지난 2014년 회장에 취임했습니다.김혜성 기자 (hyesung@mbc.co.kr)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]Copyright(c) Since 1996, MBC&iMBC All rights reserved."
124,"욕설논란 윤재승 대웅제약 회장 ""오늘 즉시 경영 일선에서 물러나겠다""",2018-08-27 10:39,"대웅제약 윤재승 폭언. 사진=YTN 방송 화면 캡처 윤재승 대웅제약 회장이 경영 일선에서 물러나겠다는 입장을 내놨다.대웅제약은 27일 보도된 윤 회장의 상습적 폭언과 욕설 논란에 대해? ""오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 가지겠다""는 사과문을 통해 입장을 밝혔다.윤 회장은 사과문에서 ""방송에 보도된 저의 언행과 관련해 모든 분들께 진심으로 사과의 말씀을 드린다""며 ""모든 책임은 저에게 있다. 업무 회의와 보고과정 등에서 경솔한 언행으로 당사자뿐만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸다. 진심으로 죄송하다""고 사과했다．이어 ""저를 믿고 따라준 대웅제약 임직원분들께도 진심으로 사과를 드린다""고 덧붙였다．한편, 대웅제약은 향후 전승호, 윤재춘 전문대표 중심의 전문경영인 체제로 운영될 예정이다.디지털콘텐츠팀 multi@다음은 대웅제약 윤재승 회장 사과문 전문대웅제약 윤재승입니다.먼저 YTN에서 보도된 저의 언행과 관련하여 모든 분들께 진심으로 사과의 말씀을 드립니다.모든 책임은 저에게 있습니다. 업무 회의와 보고과정 등에서 경솔한 저의 언행으로 당사자 뿐 만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸습니다. 진심으로 죄송합니다. 저는 오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 가지겠습니다. 저를 믿고 따라준 대웅제약 임직원분들께도 진심으로 사과를 드립니다.앞으로 대웅제약은 공동대표(전승호, 윤재춘) 중심의 전문경영인 체제 하에, 임직원들이 서로 존중하고 함께 성장하는 문화를 만들어 나갈 것입니다.대웅제약을 아끼고 성원해주신 분들께 심려를 끼쳐드린 점 진심으로 사과 드립니다.대웅제약 회장 윤재승 올림"
125,[특징주]‘욕설 논란’ 윤재승 “경영 일선 물러날 것”…대웅제약↓,2018-08-27 14:26,[이데일리 이명철 기자] 대웅제약(069620)이 욕설 논란으로 화두에 오른 윤재승 회장의 경영 일선 퇴진 소식에 하락세를 나타내고 있다.27일 오후 2시 24분 현재 대웅제약 주가는 전거래일대비 2.27% 내린 19만4500원을 기록 중이다. 기업 신인도 하락과 경영 공백 등에 대한 우려가 반영된 것으로 풀이된다.YTN은 이날 보도를 통해 윤 회장으로 추정되는 인물이 직원에게 폭언과 욕설을 하는 내용이 담긴 녹음파일을 공개했다. 이와 관련 대웅제약은 윤 회장 명의의 사과문을 발표했다. 그는 사과문을 통해 “모든 책임은 저에게 있다. 경솔한 저의 언행으로 당사자뿐만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸다. 오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 가지겠다.”고 밝혔다.이명철 (twomc@edaily.co.kr)취준생을 위한 알짜 정보가 가득 [스냅타임▶]네이버 홈에서 ‘이데일리’ [구독하기▶]꿀잼 '웹툰'이 매일 공짜...[웹툰보기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞
126,"하태경 ""대웅제약 윤재승 회장, 우루사 먹고 간이 부었나"" 욕설 논란 조롱",2018-08-27 17:00,"바른미래당 하태경 의원은 27일 욕설 파문을 빚고 있는 윤재승 대웅제약 회장에 대해 ""재벌들은 간이 붓지 않게 주기적으로 검사를 해야하나""라고 일침을 가했다.하 의원은 이날 자신의 페이스북에 ""이제 (대웅제약의) 우루사 먹지 말아야겠다. 우루사 많이 먹으면 간이 붓는 부작용이 있는 것 같다""면서 이같이 말했다.대웅제약 홈페이지하 의원은 ""자기 직원들을 노예처럼 하대하는 재벌들은 간이 붓지 않게 주기적으로 간 수치 검사를 의무화하는 법이라도 발의해야 하는 걸까""라고 반문했다.앞서 윤재승 회장의 막말·갑질 논란이 한 언론을 통해 보도되면서 사회적으로 비난이 확산됐다.공개된 녹음파일에는 윤 회장이 직원들을 향해 “정신병자 XX 아니야. 왜 그렇게 일을 해. 이 XX야. 미친 XX네. 정신병자 X의 XX. 난 네가 그러는 거 보면 미친X이랑 일하는 거 같아” 등의 막말을 하는 음성이 담겨있다. 직원들의 폭로에 따르면 윤 회장은 공식석상에서도 “병X, 쓰레기 XX, 잡X, 미친X” 등의 막말을 해왔던 것으로 알려졌다. 대웅제약 관계자는 지난 2~3년간 회사를 그만둔 직원이 100여명에 이르며, 업계 관계자는 ""대웅제약은 홍보팀의 무덤""이라고 말하기도 했다. 윤 회장은 이에 ""경영 일선에서 물러나 자숙하겠다. 죄송하다""는 입장을 밝혔으나 논란은 쉽게 가라앉을 기미를 보이지 않고 있다. 윤재승 회장은 창업주 윤영환 명예회장의 셋째 아들로 검사 출신이다. 다음은 윤재승 회장의 사과 입장문 전문.대웅제약 윤재승입니다.먼저 YTN에서 보도된 저의 언행과 관련하여 모든 분들께 진심으로 사과의 말씀을 드립니다.모든 책임은 저에게 있습니다. 업무 회의와 보고과정 등에서 경솔한 저의 언행으로 당사자 뿐 만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸습니다. 진심으로 죄송합니다. 저는 오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 가지겠습니다. 저를 믿고 따라준 대웅제약 임직원분들께도 진심으로 사과를 드립니다.앞으로 대웅제약은 공동대표(전승호, 윤재춘) 중심의 전문경영인 체제 하에, 임직원들이 서로 존중하고 함께 성장하는 문화를 만들어 나갈 것입니다.대웅제약을 아끼고 성원해주신 분들께 심려를 끼쳐드린 점 진심으로 사과 드립니다.대웅제약 회장 윤재승 올림 이미나 한경닷컴 기자 helper@hankyung.com[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
127,대웅제약 윤재승 회장 누구? 윤영환 셋째 아들로 6년간 검사 생활,2018-08-27 07:35,"대웅제약 윤재승 폭언. 사진=YTN 방송 화면 캡처 27일 YTN이 대웅제약의 윤재승 회장의 상습 욕설 폭언 논란을 보도 했다.보도에 따르면 '우루사'로 유명한 대웅제약의 윤재승 회장은 직원들에게 보고가 마음에 들지 않는 다는 이유로 다짜고짜 폭언을 쏟아낸다.윤 회장은 ""정신병자 XX 아니야. 이거? 야. 이 XX야. 왜 그렇게 일을 해. 이 XX야. 미친 XX네. 이거 되고 안 되고를 왜 네가 XX이야""라며 직원의 설명에도 아랑곳하지 않고 욕설을 이어 나갔다.대웅제약 전·현직 직원들은 이 같은 폭언이 일상이었다고 말했다.윤재승 회장은 대웅제약 창업주인 윤영환 명예회장의 셋째 아들로 지난 1984년 사법시험에 합격해 6년간 검사 생활을 했다. 대웅제약 직원들은 검사를 지낸 윤 회장이 법을 잘 아는 만큼 문제를 제기하기 어려웠다고 말했다.윤 회장 측은 이유 여하를 불문하고 상처받은 사람들에게 죄송하다며 사과입장을 밝혔다.그러나 상습적으로 욕설이나 폭언을 하지는 않았고 폭언을 견디지 못하고 회사를 그만둔 사람도 없다고 해명했다.디지털콘텐츠팀 multi@"
128,"""정신병자 XX"" 윤재승 대웅제약 회장 '상습 욕설·폭언' 파문",2018-08-27 10:23,"[머니투데이 민승기 기자] [직원들 ""심한 욕설 수시로 들었다""…회사측 ""잘못 인정하고 사과""][바이오면]윤재승 대웅제약 부회장윤재승 대웅제약 회장이 직원들에게 상습적으로 욕설, 폭언을 쏟아내는 녹취 파일이 공개돼 파문이 일고 있다.27일 한 매체가 공개한 녹취록에 따르면 윤 회장은 직원들을 향해 ""정신병자 XX"", ""이XX야"", ""미친X"", ""미친X이랑 일하는거 같아"", ""너 이 XX, 일 되는 방법으로 안찾고"" 등의 폭언·욕설을 한 것으로 알려졌다.욕설 녹취 파일이 공개 된 이후 윤 회장의 욕설과 폭언은 상습적으로 이뤄졌다는 증언도 나오고 있다.대웅제약에서 근무했던 한 관계자는 ""대웅제약은 실무자들이 직접 윤 회장에게 보고하는 시스템""이라며 ""심한 욕설을 들을 때도 있어 직접 보고를 하러 올라갈 때마다 많은 스트레스를 받았다""고 말했다.그는 ""남자 직원 뿐만 아니라 여자 직원에게도 욕설과 폭언을 한 것으로 알고 있다""며 ""이번 욕설·폭언 논란으로 대웅제약 내부 문화가 바뀌었으면 하는 바람이다""고 덧붙였다. 또 다른 관계자 역시 ""사실 윤 회장의 욕설·폭언은 업계에서도 유명하다""며 ""대웅제약 퇴사직원들끼리도 '터질게 터졌다'는 반응이다""고 설명했다.윤 회장의 욕설·폭언 논란이 불거지자 대웅제약 측은 상처받은 사람들에게 죄송하다며 사과입장을 밝혔다. 다만, 상습적으로 욕설이나 폭언을 하지는 않았다고 해명했다.윤 회장 측 관계자는 ""구체적으로 상황이 기억나지 않지만 업무 회의 과정에서 감정이 격앙돼서 그랬던 것 같다""며 ""잘못을 인정하고 어떤 형식으로든 사과드리겠다""고 했다.한편, 윤 회장은 대웅제약 창업주인 윤영환 명예회장의 셋째 아들로 1984년 사법시험에 합격해 6년간 검사 생활을 한 바 있다.▶더 많은 머니투데이 기사보기▶실시간 급상승 기사 ▶'MT리포트'가 새로 발행되었습니다 민승기 기자 a1382a@mt.co.kr<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
129,"대웅제약 윤재승 녹취록 파문…측근 ""언제가는 곪아 터질 줄 알았다""",2018-08-27 12:27,"윤재승 대웅제약 회장이 경영 일선에서 물러나겠다는 입장을 내놨다.대웅제약은 27일 보도된 윤 회장의 상습적 폭언과 욕설 논란에 대해? ""오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 가지겠다""는 사과문을 통해 입장을 밝혔다.윤 회장은 사과문에서 ""방송에 보도된 저의 언행과 관련해 모든 분들께 진심으로 사과의 말씀을 드린다""며 ""모든 책임은 저에게 있다. 업무 회의와 보고과정 등에서 경솔한 언행으로 당사자뿐만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸다. 진심으로 죄송하다""고 사과했다．이어 ""저를 믿고 따라준 대웅제약 임직원분들께도 진심으로 사과를 드린다""고 덧붙였다．윤 회장은 회사 보고과정에서 직원들에게 ""정신병자 XX 아니야"", ""미친 XX네"" 등의 폭언을 일삼은 녹취록이 공개돼 파문을 일으켰다.한편, 대웅제약에서 간부로 일하다 퇴사한 한 직원은 ""대웅의 간부 중 윤 회장에게 직접 보고를 해본 직원들은 갑질을 겪지 않은 사람이 거의 없을 정도""라며 ""이 때문에 최근 몇년 동안에만 많은 직원이 다른 회사로 이직했다""고 말했다.제약업계의 한 관계자는 ""대웅에서 일했던 직원들한테 (윤 회장이) 취조하듯이 임직원들을 대했다는 얘기를 들었다""며 ""제약업계에서는 대웅제약의 이런 문제가 언젠가는 곪아 터질 것으로 보는 시각이 많았다""고 전했다.디지털콘텐츠팀 multi@"
130,"대웅제약 윤재승 회장, 폭언 논란에 “경영 물러나 자숙할 것”",2018-08-27 10:51,"[서울신문]윤재승 대웅제약 회장 YTN 방송화면 캡처 직원에게 폭언을 한 녹취록이 공개된 윤재승(57·사진) 대웅제약 회장이 경영 일선에서 물러나 자숙의 시간을 갖기로 했다.윤 회장은 27일 “오늘 보도된 저의 언행과 관련해 모든 분들께 진심으로 사과의 말씀을 드린다”면서 “모든 책임은 저에게 있다. 업무 회의와 보고과정 등에서 경솔한 저의 언행으로 당사자뿐만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸다”고 사과했다.이어 “진심으로 죄송하다. 오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 갖겠다”며 향후 대웅제약은 전승호·윤재춘 공동대표 중심의 전문경영인 체제로 경영이 이뤄질 예정이라고 밝혔다.앞서 YTN 보도에 따르면 대웅제약의 윤재승 회장은 직원들에게 보고가 마음에 들지 않는다는 이유로 폭언을 쏟아낸다. 윤 회장은 “정신병자 XX 아니야. 이거? 야. 이 XX야. 왜 그렇게 일을 해. 이 XX야. 미친 XX네. 이거 되고 안 되고를 왜 네가 XX이야”라며 직원의 설명에도 아랑곳하지 않고 욕설을 이어 나갔다.대웅제약 전·현직 직원들은 이같은 폭언이 일상이었으며 검사 출신인 윤 회장이 법을 잘 아는 만큼 문제를 제기하기 어려웠다고 입을 모았다.윤재승 대웅제약 회장은 대웅제약 창업주인 윤영환 명예회장의 3남으로 서울대 법대 재학시절인 1984년 사법고시에 합격해 1989년 서울지방검찰청 동부지원 검사에 임용됐다. 6년의 검사생활을 마치고 1995년 대웅제약(069620)에 부사장으로 입사해 2년 뒤인 1997년 대웅제약 대표이사 사장에 취임했다.10여년 뒤인 2009년 윤재승 회장은 둘째형인 윤재훈 당시 부사장에게 대웅제약 대표직을 넘기고 지주사인 대웅 대표로 이동했지만 2012년 대웅제약 대표이사로 복귀하면서 경영권 승계를 마무리지었다. 이후 윤 회장은 2014년 대웅제약 회장에 올랐다.김유민 기자 planet@seoul.co.kr▶  재미있는 세상[나우뉴스] ▶ [인기 무료만화] [페이스북]ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지"
131,"‘갑질’ 물의 윤재승 대웅제약 회장, 경영 물러나",2018-08-27 17:27,"직원들에게 폭언과 욕설 등 갑질을 해온 것으로  드러난 윤재승 대웅제약 회장이 경영 일선에서 물러나겠다고 밝혔습니다.윤 회장은 오늘(27일) 입장문을 통해 ""경솔한 언행으로 여러 사람에게 상처를 줘 죄송하다""며 ""경영에서 물러나 자숙의 시간을 갖겠다""고 밝혔습니다.윤 회장이 사퇴 의사를 밝히면서 대웅제약은 전문경영인 체제로 운영될 것으로 알려졌습니다.황인표 기자(red@sbs.co.kr) ☞ 의견 있는 경제채널 SBSCNBC [홈페이지] [뉴스스탠드]☞ 공식 SNS [페이스북] 저작권자 SBS플러스 & SBS I&M 무단전재-재배포 금지"
132,"대웅제약 윤재승, “모든 책임 나에게 있다”…‘갑질’로 잃은 것",2018-08-27 16:52,"(사진=YTN 방송화면)[헤럴드경제 스타&컬처팀=최민호 기자] 대웅제약 윤재승 회장이 경영 일선에서 물러난다.대웅제약 윤재승 회장은 27일 언론을 통해 입장문을 발표하며 회장직을 떠나 반성의 시간을 갖겠다고 밝혔다. 윤재승 회장은 입장문을 통해 “모든 책임은 나에게 있다. 업무 회의와 보고과정 등에서 경솔한 언행으로 당사자뿐만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸다. 진심으로 죄송하다”고 사과의 뜻을 전했다. 대웅제약 임직원들에게도 사과의 뜻을 밝혔다.이날 오전 YTN은 윤재승 회장의 음성 녹음 파일을 입수해 그의 갑질 행태를 적나라하게 고발했다. 윤재승 회장은 직원들을 향해 상습적으로 폭언과 욕설을 행해온 것으로 알려졌다. 폭언의 수위 역시 상상 이상이다. YTN에서 입수한 녹음 파일에 의하면 윤재승 회장의 입에서는 갖은 인격모독적인 폭언들이 쏟아졌다. 이에 결국 회사 다니기를 포기한 사람이 2~3년 간 100명에 달한다.윤재승 회장이 사임한 이후 대웅제약은 어떻게 될까. 밝혀진 바에 따르면 전승호, 윤재춘을 공동 대표로 하여 전문경영인 체제로 운영될 전망이다. 대웅제약을 이끌 전승호 신임 공동대표는 지난 3월 대표이사직에 오른 인물로 취임식에서 “대웅제약을 글로벌 헬스케어 그룹으로 성장시켜 나가기 위해 신약개발에 적극 도전해 최고의 경쟁력을 보유한 혁신신약 개발에 나서겠다”고 밝혔다. 또한 “내·외부의 오픈 콜라보레이션 연구개발(R&D) 리소스를 융합하겠다”고 비전을 제시하기도 했다.또한 전승호 공동대표는 “대웅제약의 글로벌 비전 2020을 달성하고 글로벌 헬스케어 기업으로 성장해 나가기 위해 회사와 직원이 모두 함께 발전하고 성장하도록 최선을 다하겠다""고 강조했다. 또한 ”젊은 것이 아닌 젊은 문화, 역동적인 조직으로 젊은 스타트업 기업이 되도록 할 것“이라며 ”앞으로 대웅에서 많은 스타트업 기업들이 탄생하고 육성될 것이며 이를 통해 모든 구성원이 개인의 비전을 실현할 수 있도록 할 것“이라고 전했다.culture@heraldcorp.com▶생생한 리뷰보고 최저가로 산다 헤럴드 리얼라이프▶리얼라이프 카카오플러스 친구맺기 ▶한입뉴스 ‘타파스’ 페이스북 친구맺기 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
133,"'폭언·욕설 갑질' 대웅제약 윤재승 ""경영 일선 물러나겠다""…파문 반나절 만에 '백기'",2018-08-27 15:26,"◆…대웅제약 윤재승 회장 <사진: YTN>'폭언 논란'을 일으킨 대웅제약 윤재승 회장이 결국 사의를 표명했다.27일 윤재승 대웅제약 회장은 ""제 언행과 관련해 모든 분들게 사과드린다""라며 ""경영 일선에서 물러난 뒤 자숙할 것""이라고 입장문을 내놨다. 이날 부하 직원들에게 폭언 및 욕설을 가했다는 의혹이 보도되고 논란이 일파만파 커지자 내놓은 처방이다.앞서 YTN은 이날 윤재승 회장이 대웅제약 직원들의 업무보고 및 회의 자리에서 상습적인 폭언을 한 정황을 폭로했다. 공개된 녹취록에는 ""정신병자 XX"" ""미친 XX"" 등 직원들에 대한 그의 막말이 공개돼 충격을 줬다.이에 대해 윤 회장은 오전까지만 해도 ""감정이 격앙됐던 것 같지만 구체적으로 기억나지는 않는다. 문제를 제기한 사람들이 거짓말을 하는 건 아닌 듯하다""라고 해명했으나 여론의 공분에 결국 무릎을 꿇었다.▶ [HOT]'세대를 초월한 감동과 재미' 음악으로 버무린 '만능 ..▶ [HOT]당신의 10분 몸 만들기...황현정기자의 쭉쭉빵빵김홍조(kiruki54@joseilbo.com)저작권자 ⓒ 조세일보(http://www.joseilbo.com). 무단전재 및 재배포 금지"
134,"'폭언 논란' 윤재승 대웅제약 회장 ""경영 일선에서 물러나겠다""",2018-08-27 10:30,"윤재승 대웅제약 회장[아시아경제 박혜정 기자] 윤재승 대웅제약 회장이 직원들에게 상습적으로 폭언과 욕설을 일삼았다는 녹음파일이 방송에서 공개되자 경영 일선에서 물러나겠다고 27일 밝혔다.윤재승 회장은 이날 입장문을 내고 ""저의 언행과 관련해 모든 분들께 진심으로 사과의 말씀을 드린다""며 ""모든 책임은 저에게 있다""고 사과했다. 이어 ""업무 회의와 보고과정 등에서 경솔한 저의 언행으로 당사자 뿐만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸다""고 말했다.윤 회장은 ""오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 가지겠다. 저를 믿고 따라준 대웅제약 임직원분들께도 진심으로 사과를 드린다""며 ""앞으로 대웅제약은 전승호·윤재춘 공동대표 중심의 전문경영인 체제 하에 임직원들이 서로 존중하고 함께 성장하는 문화를 만들어 나갈 것""이라고 했다. 앞서 YTN은 윤 회장으로 추정되는 인물이 직원에게 폭언과 욕설을 하는 내용이 담긴 녹음파일을 보도했다. 보도에 따르면 윤 회장은 직원의 보고 내용이 마음에 들지 않는 듯 ""정신병자 XX 아니야. 이거? 야. 이 XX야. 왜 그렇게 일을 해""라고 말했다. 또 다른 녹음 파일에서는 ""일 되는 방법으로 안 찾고. 이 XX야. 변명만 하려고 해. 너 XX처럼 아무나 뽑아서 그래. 병X XX""라고 하기도 했다.윤 회장은 대웅제약 창업주인 윤영환 명예회장의 셋째 아들로 검사 출신이다.박혜정 기자 parky@asiae.co.kr▶ 네이버 홈에서 '아시아경제' 뉴스 확인하기▶ 재미와 신기 '과학을읽다' ▶ 놀라운 '군사이야기'<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
135,"‘욕설·폭언 논란’ 대웅제약 윤재승 회장? 창업주 윤영환 명예회장 3남, 검사 출신",2018-08-27 08:47,"[동아닷컴]사진=YTN 뉴스 캡처직원들에게 상습적으로 폭언과 욕설을 일삼았다는 의혹이 제기된 대웅제약의 윤재승 회장(56)은 대웅제약 창업주 윤영환 명예회장의 3남이다. 1962년 부산에서 태어난 윤 회장은 1985년 서울대학교 법학과를 졸업한 뒤 26회 사법시험에 합격해 서울지방검찰청 동부지청, 부산지방검찰청 울산지청, 서울지방검찰청에서 검사 생활을 했다. 이후 1995년 감사로 대웅제약에 들어와 대웅제약과 대웅의 대표이사 사장을 지냈다. 2009년과 2012년에는 각각 대웅과 대웅제약 대표이사 부회장으로 선임됐다.한편 27일 YTN에 따르면 대웅제약 전·현직 진원들은 윤 회장의 욕설 폭언이 일상이었다며, 윤 회장이 공식 회의 석상에서도 입에 담기 힘든 욕설을 내뱉어 굴욕을 느꼈다고 토로했다. YTN이 입수해 공개한 녹음 파일에서 윤 회장은 한 직원의 보고가 마음에 들지 않자 “정신병자 XX 아니야. 이거? 야. 이 XX야. 왜 이렇게 일을 해. 이 XX야. 미친 XX네. 이거 되고 안 되고를 왜 네가 XX이야” 등의 폭언을 쏟아냈다.이와 관련해 윤 회장 측은 이유 여하를 불문하고 상처받은 사람들에게 죄송하다며 사과입장을 밝혔다. 다만, 상습적으로 욕설이나 폭언을 하지는 않았다며 폭언을 견디지 못하고 회사를 그만둔 사람도 없다고 해명했다.최정아 동아닷컴 기자 cja0917@donga.com▶ 동아일보 단독 / 동아일보 공식 페이스북▶ 핫한 경제 이슈와 재테크 방법 총집결(클릭!)ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
136,"대웅제약 윤재승 회장 '갑질' 물의…""경영 일선 사퇴""(종합2보)",2018-08-27 15:51,"회의·보고 때 상습적 폭언·욕설 논란…""안 겪어본 직원 거의 없어""네이버 사회공헌법인 '커넥트재단' 이사장직 유지 여부 관심(서울=연합뉴스) 김길원 홍지인 기자 = 윤재승 대웅제약 회장이 직원들에게 상습적으로 폭언과 욕설 등의 갑질을 해온 사실이 드러나자 경영 일선에서 물러나기로 했다.    윤 회장은 27일 언론에 보낸 '입장문'을 통해 ""오늘 이후 즉시 경영 일선에서 물러나 자숙의 시간을 가지겠다""고 밝혔다.윤재승 대웅제약 회장[연합뉴스DB]    그는 입장문에서 ""저의 언행과 관련해 모든 분들께 진심으로 사과의 말씀을 드린다""며 ""모든 책임은 저에게 있다. 업무 회의와 보고과정 등에서 경솔한 언행으로 당사자뿐만 아니라 회의에 참석하신 다른 분들께도 상처를 드렸다. 진심으로 죄송하다""고 사과했다.    이어 ""저를 믿고 따라준 대웅제약 임직원분들께도 진심으로 사과를 드린다""고 덧붙였다.    윤 회장이 물러남에 따라 대웅제약은 향후 전승호, 윤재춘 전문대표 중심의 전문경영인 체제로 운영될 것으로 알려졌다.    윤 회장은 회사 보고과정에서 직원들에게 ""정신병자 XX 아니야"", ""미친 XX네"" 등의 폭언을 일삼은 녹취록이 공개되는 등 갑질 사실이 드러나 물의를 빚었다.     대웅제약 창업주인 윤영환 명예회장의 셋째 아들인 윤 회장은 검사 출신으로, 1995년 대웅제약에 감사로 입사한 뒤 이듬해 부사장에 임명되면서 2세 경영을 시작했다. 올해 3월에는 전문경영인 체제를 이유로 대웅제약 대표이사직에서 물러났다.     현재는 대웅제약 이사회 의장, 지주회사 대웅 대표이사로 등재돼 있다. 하지만 이번 갑질 물의로 사퇴 의사를 밝힘에 따라 윤 회장은 이들 자리에서도 물러날 전망이다.    제약업계에서는 윤 회장의 갑질 행태가 이번이 처음이 아니라는 지적도 나온다.    대웅제약에서 간부로 일하다 퇴사한 한 직원은 ""대웅의 간부 중 윤 회장에게 직접 보고를 해본 직원들은 갑질을 겪지 않은 사람이 거의 없을 정도""라며 ""이 때문에 최근 몇년 동안에만 많은 직원이 다른 회사로 이직했다""고 말했다.     제약업계의 한 관계자는 ""대웅에서 일했던 직원들한테 (윤 회장이) 취조하듯이 임직원들을 대했다는 얘기를 들었다""며 ""제약업계에서는 대웅제약의 이런 문제가 언젠가는 곪아 터질 것으로 보는 시각이 많았다""고 전했다.    한편, 윤 회장이 네이버의 사회공헌 법인 커넥트재단 이사장직을 계속 이어갈 것인지에도 관심이 쏠린다.    커넥트재단은 정보기술(IT) 분야의 공익 교육 사업 등을 펼치는 기구로, 윤 회장은 2013년부터 이사장직을 맡아 오고 있다.    그는 네이버를 창업한 이해진(51) 글로벌투자책임자(GIO)의 오랜 지인으로 알려졌다. 2008년부터 2013년까지 네이버(당시 NHN) 사외이사로 활동하기도 했다.    이에 관해 네이버 관계자는 ""윤 회장이 경영일선 후퇴와 관련해 커넥트재단 쪽에 입장을 전해준 것은 없다고 한다""고 전했다. [윤재승 대웅제약 회장 입장문] bio@yna.co.kr ▶뭐하고 놀까? '#흥'   ▶퀴즈풀고 상품받고! 뉴스퀴즈쇼 '뉴나'▶네이버 홈에서 [연합뉴스] 채널 구독하기"
