,title,date,context,source
375,"[fnRASSI]아이지스시스템,동성제약 등 40종목 52주 신고가 경신",2018-01-31 15:36,"31일 아이지스시스템(139050), 동성제약(002210), 신라섬유(001000), 중앙오션(054180), 원익큐브(014190), 포스코엠텍(009520)등이 장중 52주 신고가를 경신했다. 특히 아이지스시스템은 전 거래일 대비 29.9% 오른 6,510원에 거래를 마감하며 높은 관심을 받았다. 이외에 다우기술은 26900원까지 올라 신고가를 경신했으나, 전일보다 오히려 하락한 25,050원에 거래를 마감했다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.   fnRASSI@fnnews.com fnRASSI ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지",Naver_news
376,"(유)동성제약, 상한가 진입.. +29.58% ↑",2018-01-31 14:59,"[서울경제] 오후 2시 58분 현재 동성제약(002210)이 +29.58% 오른 13,800원(▲3,150)으로 장중 상한가에 진입했다. 거래대금은 2,508억1,554만, 거래량은 2,002만9,423주를 기록하고 있으며, 수급측면으로는 43(매도):57(매수)의 매수우위를 보이고 있다.동성제약은 전일 상한가(10,650원, ▲2,420, +29.40%)를 기록한데 이어 이틀 연속 강한 상승세를 이어가고 있다.지난 1개월간 동성제약은 상한가 2회, 상승 13회, 하락 13회를 기록했고, 주가수익률은 177.11%였다. 이 기간 '의약품업' 업종 평균 주가수익률은 18.57%를 기록했다.현재 '의약품업' 총 48개 종목 중 상한가 종목은 1개, 상승 종목은 8개로, 일부 종목만이 상승세를 보이고 있다. (삼일제약(000520) +3.90%, 종근당바이오(063160) +3.39%, 현대약품(004310) +2.25%)[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지",Naver_news
377,"[fnRASSI]아이지스시스템,동성제약 등 40종목 52주 신고가 경신",2018-01-31 15:36,"31일 아이지스시스템(139050), 동성제약(002210), 신라섬유(001000), 중앙오션(054180), 원익큐브(014190), 포스코엠텍(009520)등이 장중 52주 신고가를 경신했다. 특히 아이지스시스템은 전 거래일 대비 29.9% 오른 6,510원에 거래를 마감하며 높은 관심을 받았다. 이외에 다우기술은 26900원까지 올라 신고가를 경신했으나, 전일보다 오히려 하락한 25,050원에 거래를 마감했다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.   fnRASSI@fnnews.com fnRASSI ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지",Naver_news
378,"(유)동성제약, 상한가 진입.. +29.58% ↑",2018-01-31 14:59,"[서울경제] 오후 2시 58분 현재 동성제약(002210)이 +29.58% 오른 13,800원(▲3,150)으로 장중 상한가에 진입했다. 거래대금은 2,508억1,554만, 거래량은 2,002만9,423주를 기록하고 있으며, 수급측면으로는 43(매도):57(매수)의 매수우위를 보이고 있다.동성제약은 전일 상한가(10,650원, ▲2,420, +29.40%)를 기록한데 이어 이틀 연속 강한 상승세를 이어가고 있다.지난 1개월간 동성제약은 상한가 2회, 상승 13회, 하락 13회를 기록했고, 주가수익률은 177.11%였다. 이 기간 '의약품업' 업종 평균 주가수익률은 18.57%를 기록했다.현재 '의약품업' 총 48개 종목 중 상한가 종목은 1개, 상승 종목은 8개로, 일부 종목만이 상승세를 보이고 있다. (삼일제약(000520) +3.90%, 종근당바이오(063160) +3.39%, 현대약품(004310) +2.25%)[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지",Naver_news
379,[fnRASSI]동성제약(002210) 18.78% 상승,2018-01-31 10:27,"현재 동성제약(002210)은 전일대비 18.78% 상승하여 12,650원 선에서 거래가 이루어지고 있다.   퀀트 재무분석, 종합점수 19점으로 상승                     지표               항목               값               종합점수                 성장성               매출액증가율               0.05               5.06                 자기자본증가율               -0.05                 안정성               부채비율               112.7               7.95                 유동비율               180                 이익안정성               7.22                 수익성         ROA          0.75               2.97           ROE          1.59                 영업이익율               0.37           동성제약의 퀀트 재무 점수는 15.98점으로 3개월 이전 15.55점보다 올랐다. 지난 분기에 비해 성장성 점수가 상승했다. 이는 매출액 증가율이 증가하였기 때문이다. 유동 비율이 감소하여 안정성 종합 점수는 하락했다. 수익성 측면에서 볼때 ROA, ROE, 영업이익률 모두 개선되어 이전보다 좋은 점수를 받았다. 외국인 보유량 증가, 기관 감소 (5일 누적) 최근 5일간 동종목의 외국인 투자자는 55,814주 순매수하였고 반면 기관은 10,635주 순매도하였다. 전날 외국인 140,191주 순매수, 기관10,635주 순매도하며 보유 비율이 변동했다.  다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.   fnRASSI@fnnews.com fnRASSI ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지",Naver_news
380,"[특징주]동성제약, 광역학·음파역학 치료로 암정복 ↑",2018-01-31 09:36,"[이데일리 박형수 기자] 동성제약(002210)이 연일 강세다. 광역학치료(PDT) 사업으로 신성장 동력을 확보하고 있다는 증권사 분석이 주가에 영향을 준 것으로 보인다.31일 오전 9시34분 동성제약은 전날보다 21.6% 오른 1만2950원에 거래되고 있다. 장 중 한때 1만3050원까지 오르며 사상 최고가를 기록했다.SK증권은 전날 동성제약에 대해 광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법이라고 분석했다.서충우 SK증권 연구원은 “광과민성 물질을 정맥 주사한 후 암세포에 축적되면 암세포에 적색파(Red Light)를 조사(照射), 암세포만 선택적으로 괴사 시키는 치료법”이라고 소개했다.이어 “지난해 11월 췌장암 환자에 대한 시술을 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리할 것”이라고 설명했다.그는 “임상 결과가 좋으면 올해 하반기 포토론 관련 매출이 일부 가능할 것”이라고 덧붙였다.동성제약은 앞으로 췌장암, 담도암 이외에 다수의 암에 포토론을 확대 적용할 계획이다. 동성제약은 현재 서울아산병원에서 췌장암, 담도암 환자를 대상으로 포토론의 연구자 임상 2상을 진행하고 있다. 임상 결과가 나오는 대로 식품의약안전처에 품목허가를 요청할 것으로 보인다. 서 연구원은 또 “동성제약은 현재 중국 ‘액티브라이프’와 유통계약을 맺고 있으며 사드 이슈 봉합은 긍정적인 영향을 미칠 전망”이라며 “과거 중국 홈쇼핑 방영시 단일 품목으로 100억원 매출을 달성했던 만큼 중국 염모제 매출이 회사 매출 성장에 큰 영향을 미칠 것”이라고 강조했다.이양구 동성제약 대표이사는 지난해 11월 “대구경북첨단의료복합단지 내에 동성제약연구소 대구암센터를 준공했다”며 “대구암센터에서는 광역학치료법, 음파역학치료법을 췌장암, 위암, 담도암 등에 적용시키는 연구에 집중해 암 정복의 토대를 다져나갈 것”이라고 밝혔다.박형수 (parkhs@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
381,"동성제약, 빛으로 췌장·위·담도암 치료…'외국인도 반했다'",2018-01-31 10:02,"- 장중 한때 1만3500원까지 오르며 신고가- 외국인도 지분 매수하며 주가 상승 일조[이데일리 박형수 기자] 바이오 주식에 대한 투자 열기가 이어지면서 동성제약(002210)이 급등하고 있다. 광역학치료법, 음파역학치료법 등을 통해 장암, 위암, 담도암 등을 치료할 것이라는 기대가 주가를 끌어올리고 있다.31일 오전 9시59분 동성제약은 전날보다 21.6% 오른 1만2950원에 거래되고 있다. 장 중 한때 1만3500원까지 오르며 사상 최고가를 기록했다. 전날에는 외국인도 15만주 가량 순매수하며 주가 상승에 일조했다. 앞서 동성제약은 지난해 9월 식품의약품안전처 희귀의약품 지정을 받은 2세대 광과민제 ‘포토론(Photolon)’이 최근 식약처로부터 췌장암 환자 대상 임상시험 승인을 획득했다. 임상시험은 서울아산병원 췌담도내과에서 진행된다. 동성제약 측은 “포토론은 1세대 약물에 비해 뛰어난 효과와 편리한 시술, 낮은 부작용으로 광역학치료 대중화에 큰 기여를 할 것”이라고 설명했다.SK증권은 전날 동성제약에 대해 광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법이라고 분석했다.서충우 SK증권 연구원은 “광과민성 물질을 정맥 주사한 후 암세포에 축적되면 암세포에 적색파를 비춰 암세포만 선택적으로 괴사 시키는 치료법”이라고 소개했다.이어 “지난해 11월 췌장암 환자에 대한 시술을 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리할 것”이라고 설명했다.그는 “임상 결과가 좋으면 올해 하반기 포토론 관련 매출이 일부 가능할 것”이라고 덧붙였다.동성제약은 앞으로 췌장암, 담도암 이외에 다수의 암에 포토론을 확대 적용할 계획이다. 동성제약은 현재 서울아산병원에서 췌장암, 담도암 환자를 대상으로 포토론의 연구자 임상 2상을 진행하고 있다. 임상 결과가 나오는 대로 식품의약안전처에 품목허가를 요청할 것으로 보인다. 서 연구원은 또 “동성제약은 현재 중국 ‘액티브라이프’와 유통계약을 맺고 있으며 사드 이슈 봉합은 긍정적인 영향을 미칠 전망”이라며 “과거 중국 홈쇼핑 방영시 단일 품목으로 100억원 매출을 달성했던 만큼 중국 염모제 매출이 회사 매출 성장에 큰 영향을 미칠 것”이라고 강조했다.이양구 동성제약 대표이사는 지난해 11월 “대구경북첨단의료복합단지 내에 동성제약연구소 대구암센터를 준공했다”며 “대구암센터에서는 광역학치료법, 음파역학치료법을 췌장암, 위암, 담도암 등에 적용시키는 연구에 집중해 암 정복의 토대를 다져나갈 것”이라고 밝혔다.박형수 (parkhs@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
382,"[특징주]동성제약, 췌장암 치료제 임상 보고서 제출 기대 '강세'",2018-01-31 09:54,"[아시아경제 임혜선 기자]동성제약이 연일 사상 최고가를 다시 쓰고 있다. 동성제약이 췌장암 환자를 대상으로 한 2세대 광과민제 ‘포토론’ 임상 2상 보고서를 이르면 5월 제출할 전망라는 소식이 주가에 영향을 준 것으로 보인다. 동성제약은 포토론 임상 2상을 끝내고 제품으로 출시한다는 계획을 갖고 있다.31일 오전 9시53분 현재 동성제약은 전일 대비 18.78% 오른 1만2650원에 거래되고 있다. 장중 1만3500원까지 오르며 신고가를 썼다.앞서 동성제약은 지난해 9월 식품의약품안전처 희귀의약품 지정을 받은 2세대 광과민제 ‘포토론(Photolon)’이 최근 식약처로부터 췌장암 환자 대상 임상시험 승인을 획득했다. 임상시험은 서울아산병원 췌담도내과에서 진행된다. 동성제약 측은 “포토론은 1세대 약물에 비해 뛰어난 효과와 편리한 시술, 낮은 부작용으로 광역학치료 대중화에 큰 기여를 할 것”이라고 설명했다.전날 SK증권 서충우 연구원은 “광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법”이며 “광과민성 물질을 정맥 주사한 후 암세포에 적색파를 비춰 암세포만 선택적으로 치료한다”고 분석했다.그는 이어 “우선 지난해 11월에 췌장암 환자에 대한 시술이 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리 될 것“이라고 말했다.임혜선 기자 lhsro@asiae.co.kr▶ 채널 설정하고 골프장 무료권, 상품권 받자!▶ 양낙규의 '군사이야기' ▶ #아시아경제 페이스북<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",Naver_news
383,[fnRASSI]동성제약(002210) 18.78% 상승,2018-01-31 10:27,"현재 동성제약(002210)은 전일대비 18.78% 상승하여 12,650원 선에서 거래가 이루어지고 있다.   퀀트 재무분석, 종합점수 19점으로 상승                     지표               항목               값               종합점수                 성장성               매출액증가율               0.05               5.06                 자기자본증가율               -0.05                 안정성               부채비율               112.7               7.95                 유동비율               180                 이익안정성               7.22                 수익성         ROA          0.75               2.97           ROE          1.59                 영업이익율               0.37           동성제약의 퀀트 재무 점수는 15.98점으로 3개월 이전 15.55점보다 올랐다. 지난 분기에 비해 성장성 점수가 상승했다. 이는 매출액 증가율이 증가하였기 때문이다. 유동 비율이 감소하여 안정성 종합 점수는 하락했다. 수익성 측면에서 볼때 ROA, ROE, 영업이익률 모두 개선되어 이전보다 좋은 점수를 받았다. 외국인 보유량 증가, 기관 감소 (5일 누적) 최근 5일간 동종목의 외국인 투자자는 55,814주 순매수하였고 반면 기관은 10,635주 순매도하였다. 전날 외국인 140,191주 순매수, 기관10,635주 순매도하며 보유 비율이 변동했다.  다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.   fnRASSI@fnnews.com fnRASSI ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지",Naver_news
384,"[특징주]동성제약, 광역학·음파역학 치료로 암정복 ↑",2018-01-31 09:36,"[이데일리 박형수 기자] 동성제약(002210)이 연일 강세다. 광역학치료(PDT) 사업으로 신성장 동력을 확보하고 있다는 증권사 분석이 주가에 영향을 준 것으로 보인다.31일 오전 9시34분 동성제약은 전날보다 21.6% 오른 1만2950원에 거래되고 있다. 장 중 한때 1만3050원까지 오르며 사상 최고가를 기록했다.SK증권은 전날 동성제약에 대해 광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법이라고 분석했다.서충우 SK증권 연구원은 “광과민성 물질을 정맥 주사한 후 암세포에 축적되면 암세포에 적색파(Red Light)를 조사(照射), 암세포만 선택적으로 괴사 시키는 치료법”이라고 소개했다.이어 “지난해 11월 췌장암 환자에 대한 시술을 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리할 것”이라고 설명했다.그는 “임상 결과가 좋으면 올해 하반기 포토론 관련 매출이 일부 가능할 것”이라고 덧붙였다.동성제약은 앞으로 췌장암, 담도암 이외에 다수의 암에 포토론을 확대 적용할 계획이다. 동성제약은 현재 서울아산병원에서 췌장암, 담도암 환자를 대상으로 포토론의 연구자 임상 2상을 진행하고 있다. 임상 결과가 나오는 대로 식품의약안전처에 품목허가를 요청할 것으로 보인다. 서 연구원은 또 “동성제약은 현재 중국 ‘액티브라이프’와 유통계약을 맺고 있으며 사드 이슈 봉합은 긍정적인 영향을 미칠 전망”이라며 “과거 중국 홈쇼핑 방영시 단일 품목으로 100억원 매출을 달성했던 만큼 중국 염모제 매출이 회사 매출 성장에 큰 영향을 미칠 것”이라고 강조했다.이양구 동성제약 대표이사는 지난해 11월 “대구경북첨단의료복합단지 내에 동성제약연구소 대구암센터를 준공했다”며 “대구암센터에서는 광역학치료법, 음파역학치료법을 췌장암, 위암, 담도암 등에 적용시키는 연구에 집중해 암 정복의 토대를 다져나갈 것”이라고 밝혔다.박형수 (parkhs@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
385,"동성제약, 빛으로 췌장·위·담도암 치료…'외국인도 반했다'",2018-01-31 10:02,"- 장중 한때 1만3500원까지 오르며 신고가- 외국인도 지분 매수하며 주가 상승 일조[이데일리 박형수 기자] 바이오 주식에 대한 투자 열기가 이어지면서 동성제약(002210)이 급등하고 있다. 광역학치료법, 음파역학치료법 등을 통해 장암, 위암, 담도암 등을 치료할 것이라는 기대가 주가를 끌어올리고 있다.31일 오전 9시59분 동성제약은 전날보다 21.6% 오른 1만2950원에 거래되고 있다. 장 중 한때 1만3500원까지 오르며 사상 최고가를 기록했다. 전날에는 외국인도 15만주 가량 순매수하며 주가 상승에 일조했다. 앞서 동성제약은 지난해 9월 식품의약품안전처 희귀의약품 지정을 받은 2세대 광과민제 ‘포토론(Photolon)’이 최근 식약처로부터 췌장암 환자 대상 임상시험 승인을 획득했다. 임상시험은 서울아산병원 췌담도내과에서 진행된다. 동성제약 측은 “포토론은 1세대 약물에 비해 뛰어난 효과와 편리한 시술, 낮은 부작용으로 광역학치료 대중화에 큰 기여를 할 것”이라고 설명했다.SK증권은 전날 동성제약에 대해 광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법이라고 분석했다.서충우 SK증권 연구원은 “광과민성 물질을 정맥 주사한 후 암세포에 축적되면 암세포에 적색파를 비춰 암세포만 선택적으로 괴사 시키는 치료법”이라고 소개했다.이어 “지난해 11월 췌장암 환자에 대한 시술을 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리할 것”이라고 설명했다.그는 “임상 결과가 좋으면 올해 하반기 포토론 관련 매출이 일부 가능할 것”이라고 덧붙였다.동성제약은 앞으로 췌장암, 담도암 이외에 다수의 암에 포토론을 확대 적용할 계획이다. 동성제약은 현재 서울아산병원에서 췌장암, 담도암 환자를 대상으로 포토론의 연구자 임상 2상을 진행하고 있다. 임상 결과가 나오는 대로 식품의약안전처에 품목허가를 요청할 것으로 보인다. 서 연구원은 또 “동성제약은 현재 중국 ‘액티브라이프’와 유통계약을 맺고 있으며 사드 이슈 봉합은 긍정적인 영향을 미칠 전망”이라며 “과거 중국 홈쇼핑 방영시 단일 품목으로 100억원 매출을 달성했던 만큼 중국 염모제 매출이 회사 매출 성장에 큰 영향을 미칠 것”이라고 강조했다.이양구 동성제약 대표이사는 지난해 11월 “대구경북첨단의료복합단지 내에 동성제약연구소 대구암센터를 준공했다”며 “대구암센터에서는 광역학치료법, 음파역학치료법을 췌장암, 위암, 담도암 등에 적용시키는 연구에 집중해 암 정복의 토대를 다져나갈 것”이라고 밝혔다.박형수 (parkhs@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
386,"[특징주]동성제약, 췌장암 치료제 임상 보고서 제출 기대 '강세'",2018-01-31 09:54,"[아시아경제 임혜선 기자]동성제약이 연일 사상 최고가를 다시 쓰고 있다. 동성제약이 췌장암 환자를 대상으로 한 2세대 광과민제 ‘포토론’ 임상 2상 보고서를 이르면 5월 제출할 전망라는 소식이 주가에 영향을 준 것으로 보인다. 동성제약은 포토론 임상 2상을 끝내고 제품으로 출시한다는 계획을 갖고 있다.31일 오전 9시53분 현재 동성제약은 전일 대비 18.78% 오른 1만2650원에 거래되고 있다. 장중 1만3500원까지 오르며 신고가를 썼다.앞서 동성제약은 지난해 9월 식품의약품안전처 희귀의약품 지정을 받은 2세대 광과민제 ‘포토론(Photolon)’이 최근 식약처로부터 췌장암 환자 대상 임상시험 승인을 획득했다. 임상시험은 서울아산병원 췌담도내과에서 진행된다. 동성제약 측은 “포토론은 1세대 약물에 비해 뛰어난 효과와 편리한 시술, 낮은 부작용으로 광역학치료 대중화에 큰 기여를 할 것”이라고 설명했다.전날 SK증권 서충우 연구원은 “광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법”이며 “광과민성 물질을 정맥 주사한 후 암세포에 적색파를 비춰 암세포만 선택적으로 치료한다”고 분석했다.그는 이어 “우선 지난해 11월에 췌장암 환자에 대한 시술이 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리 될 것“이라고 말했다.임혜선 기자 lhsro@asiae.co.kr▶ 채널 설정하고 골프장 무료권, 상품권 받자!▶ 양낙규의 '군사이야기' ▶ #아시아경제 페이스북<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",Naver_news
387,"(유)동성제약, 전일 대비 23.00% 상승.. 일일회전율은 38.15% 기록",2018-01-31 09:44,"[서울경제] 동성제약(002210)은 31일 오전 9시 43분 현재 23.00% 오른 13,100원에 거래되고 있으며, 40(매도):60(매수)의 매수우위를 기록하고 있다. 거래대금은 1,123억9,820만, 거래량은 944만3,541주로 거래량회전율은 38.15%로 나타났다.지난 1개월간 동성제약은 상한가 2회, 상승 13회, 하락 13회를 기록했고, 주가수익률은 163.05% 표준편차는 8.40%를 기록했다. 이 기간 '의약품업' 업종 평균 주가수익률은 17.89%로 나타났으며, 변동성은 1.84%를 기록했다.이 시각 현재 '의약품업'은 1.65% 상승 중이며, 40(매도):60(매수)의 매수우위를 기록하고 있다.[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지",Naver_news
388,"(유)동성제약, 장중 신고가 돌파.. 10,650→11,100(▲450)",2018-01-31 09:01,"[서울경제] 오전 9시 0분 현재 동성제약(002210)이 4.23% 오른 11,100원(▲450)을 기록하며, 52주 신고가를 +450원 경신했다. 기존 52주 최고가는 2018년 01월 30일 기록한 10,650원이다. 체결강도는 158%로 강세 반전했다. 총매수체결량은 190,660주, 총매도체결량은 120,759주를 각각 기록했다.  (※ 체결강도(%) = (총매수체결량/총매도체결량)*100)이 시각 현재 거래대금은 59억5,738만, 거래량은 54만3,558주를 기록하고 있으며, 수급측면으로는 39(매도):61(매수)의 매수우위를 보이고 있다.거래일을 기준으로 최근 3일간 평균 거래량은 8백4십6만9천주, 60일 평균 거래량 2백8십4만주로 최근 거래량이 큰 폭으로 증가하는 추세다.[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지",Naver_news
389,"[특징주]동성제약, 췌장암 광역학치료 올 하반기 매출 전망 ↑",2018-01-30 09:26,"[이데일리 박형수 기자] 동성제약(002210)이 강세다. 광역학치료(PDT) 사업으로 신성장 동력을 확보하고 있다는 증권사 분석이 주가에 영향을 준 것으로 보인다.30일 오전 9시23분 동성제약은 전날보다 25.76% 오른 1만350원에 거래되고 있다. 장 중 한때 1만500원까지 오르며 사상 최고가를 기록했다.SK증권은 이날 동성제약에 대해 광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법이라고 분석했다.서충우 SK증권 연구원은 “광과민성 물질을 정맥 주사한 후 암세포에 축적되면 암세포에 적색파(Red Light)를 조사(照射), 암세포만 선택적으로 괴사 시키는 치료법”이라고 소개했다.이어 “지난해 11월 췌장암 환자에 대한 시술을 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리할 것”이라고 설명했다.그는 “임상 결과가 좋으면 올해 하반기 포토론 관련 매출이 일부 가능할 것”이라고 덧붙였다.동성제약은 앞으로 췌장암, 담도암 이외에 다수의 암에 포토론을 확대 적용할 계획이다. 동성제약은 현재 서울아산병원에서 췌장암, 담도암 환자를 대상으로 포토론의 연구자 임상 2상을 진행하고 있다. 임상 결과가 나오는 대로 식품의약안전처에 품목허가를 요청할 것으로 보인다. 서 연구원은 또 “동성제약은 현재 중국 ‘액티브라이프’와 유통계약을 맺고 있으며 사드 이슈 봉합은 긍정적인 영향을 미칠 전망”이라며 “과거 중국 홈쇼핑 방영시 단일 품목으로 100억원 매출을 달성했던 만큼 중국 염모제 매출이 회사 매출 성장에 큰 영향을 미칠 것”이라고 강조했다.박형수 (parkhs@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
390,"[특징주]동성제약, 췌장암 광역학치료 올 하반기 매출 전망 ↑",2018-01-30 09:26,"[이데일리 박형수 기자] 동성제약(002210)이 강세다. 광역학치료(PDT) 사업으로 신성장 동력을 확보하고 있다는 증권사 분석이 주가에 영향을 준 것으로 보인다.30일 오전 9시23분 동성제약은 전날보다 25.76% 오른 1만350원에 거래되고 있다. 장 중 한때 1만500원까지 오르며 사상 최고가를 기록했다.SK증권은 이날 동성제약에 대해 광역학치료는 정상 건강세포보다 암세포에 선택적으로 축적되는 광과민성 물질을 이용하는 새로운 암치료법이라고 분석했다.서충우 SK증권 연구원은 “광과민성 물질을 정맥 주사한 후 암세포에 축적되면 암세포에 적색파(Red Light)를 조사(照射), 암세포만 선택적으로 괴사 시키는 치료법”이라고 소개했다.이어 “지난해 11월 췌장암 환자에 대한 시술을 종료했다”며 “임상결과보고서는 올해 5~6월경 마무리할 것”이라고 설명했다.그는 “임상 결과가 좋으면 올해 하반기 포토론 관련 매출이 일부 가능할 것”이라고 덧붙였다.동성제약은 앞으로 췌장암, 담도암 이외에 다수의 암에 포토론을 확대 적용할 계획이다. 동성제약은 현재 서울아산병원에서 췌장암, 담도암 환자를 대상으로 포토론의 연구자 임상 2상을 진행하고 있다. 임상 결과가 나오는 대로 식품의약안전처에 품목허가를 요청할 것으로 보인다. 서 연구원은 또 “동성제약은 현재 중국 ‘액티브라이프’와 유통계약을 맺고 있으며 사드 이슈 봉합은 긍정적인 영향을 미칠 전망”이라며 “과거 중국 홈쇼핑 방영시 단일 품목으로 100억원 매출을 달성했던 만큼 중국 염모제 매출이 회사 매출 성장에 큰 영향을 미칠 것”이라고 강조했다.박형수 (parkhs@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
