,title,date,context
338,"JW중외제약, 복합기능성 건기식 ‘JW중외파워루테인A’ 출시",2017-12-13 16:38,"JW중외제약, 복합기능성 건강기능식품 ‘JW중외파워루테인A’ 출시. ⓒJW중외제약JW중외제약은 루테인이 함유된 복합기능성 건강기능식품 ‘JW중외파워루테인A’를 출시하고 본격적인 마케팅 활동에 돌입했다고 13일 밝혔다.‘JW중외파워루테인A’는 인도 청정지역에서 자란 꽃인 마리골드에서 추출한 루테인을 비롯해 비타민A가 기능성 원료로 함유된 제품이다.루테인 추출 과정에서 증류 공법 기술을 적용해 영양소 파괴를 최소화한 것이 특징이며, 하루 한 캡슐로 1일 권장량을 섭취할 수 있어 간편하게 눈 건강을 관리할 수 있다.제품의 주 원료인 루테인은 노화로 감소할 수 있는 황반 색소 밀도를 유지시켜주는 성분으로 체내 합성이 불가능하기 때문에 외부로부터 보충해 줘야 한다. 비타민A는 어두운 곳에서 눈이 잘 적응하도록 도와주며, 피부와 점막을 형성하고 유지하는데 필요한 영양소이다.JW중외제약 관계자는 “시력을 담당하는 망막의 황반부에 밀집한 루테인은 20대 이후부터 점차 감소하기 때문에 꾸준히 보충해 주는 것이 중요하다”며 “노년층뿐만 아니라 과도한 모바일과 PC 사용으로 눈 건강관리가 필요한 직장인 등에게 효과적인 제품”이라고 말했다.‘JW중외파워루테인A’는 JW중외제약 공식 쇼핑몰 제이웰데이와 11번가, 인터파크 등 주요 온라인 쇼핑몰에서 구매할 수 있다.데일리안 손현진 기자 (sonson@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지"
339,"JW중외제약, 복합기능성 건기식 'JW중외파워루테인A' 출시",2017-12-13 15:07,"[한국경제TV 박승원 기자]JW중외제약은 루테인이 함유된 복합기능성 건강기능식품 'JW중외파워루테인A'를 출시하고 본격적인 마케팅 활동에 돌입했다고 13일 밝혔습니다.'JW중외파워루테인A'는 인도 청정지역에서 자란 꽃인 마리골드에서 추출한 루테인을 비롯해 비타민A가 기능성 원료로 함유된 제품입니다.루테인 추출 과정에서 증류 공법 기술을 적용해 영양소 파괴를 최소화한 것이 특징이며, 하루 한 캡슐로 1일 권장량을 섭취할 수 있어 간편하게 눈 건강을 관리할 수 있습니다.JW중외제약 관계자는 ""시력을 담당하는 망막의 황반부에 밀집한 루테인은 20대 이후부터 점차 감소하기 때문에 꾸준히 보충해 주는 것이 중요하다""며 ""노년층뿐만 아니라 과도한 모바일과 PC 사용으로 눈 건강관리가 필요한 직장인 등에게 효과적인 제품""이라고 말했습니다.'JW중외파워루테인A'는 JW중외제약 공식 쇼핑몰 제이웰데이와 11번가, 인터파크 등 주요 온라인 쇼핑몰에서 구매할 수 있습니다.박승원기자 magun1221@wowtv.co.krⓒ 한국경제TV, 무단 전재 및 재배포 금지"
340,"JW중외제약, 표적항암제 임상서 ""다발성골수종 63% 완화""",2017-12-11 12:57,"? News1美혈액학회서 'CWP291' 임상1a, 1b상 중간결과 발표(서울=뉴스1) 김태환 기자 = JW중외제약의 표적항암제 'CWP291'이 다발성골수종 환자를 대상으로 한 임상1상에서 63%의 혈액암 치료효과를 나타냈다. CWP291은 암세포의 성장과 암 줄기세포에 관여하는 신호전달 물질인 '윈트(Wnt/β-catenin)' 기전을 억제하는 표적항암제다.JW중외제약은 지난 9일 미국 애틀랜타에서 열린 미국혈액학회에서 이같은 내용의 CWP291 임상결과를 중간 발표했다고 11일 밝혔다.이번 중간 분석에서 JW중외제약은 국제골수종연구그룹(IMWG, International Myeloma Working Group)의 기준에 따라 총 19명(1a 11명, 1b 8명)의 피험자에게서 확인된 약물 유효성을 평가했다.그 결과, 임상1a상에서 임상환자 약 45%는 질병이 진행되지 않은 안정병변(Stable disease) 상태를 유지했다. 특히 임상1b상에서는 전체 환자의 약 63%(5명)에서 혈청 또는 소변의 'M-단백'이 감소하는 관해율을 확인했다.M-단백은 암세포에서 생산되는 비정상적 단백질이다. 혈청이나 소변을 통해 나오는 양을 측정해 암세포의 활동을 억제하는 약물의 효과를 확인한다. CWP-291이 암세포의 생성을 억제한 경우 M-단백이 치료 이전보다 줄어든 결과가 나타난다.임상1b상 피험자 5명 중 4명은 M-단백이 50%~90% 감소한 부분관해(PR, Partial Response)반응을 보였으며, 1명은 부분 관해보다 낮은 효과 기준인 최소 관해(MR, Minimal Response)를 보였다.JW중외제약 관계자는 ""이번 미국혈액학회 발표는 최근 항암제 시장에서 주요 트렌드로 부각되고 있는 병용요법과 관련 CWP291의 효과를 확인했다는 의미""라며 ""앞으로 용량을 단계별로 늘려 추가적인 데이터를 확보해 가치를 높여나갈 계획""이라고 말했다.한편, JW중외제약은 2015년 10월부터 미국과 한국에서 재발/불응성 다발성골수종 환자를 대상으로 CWP291 단독 시험인 임상 1a상을 시작했다. 또 지난해 9월부터는 레날리도마이드 및 덱사메타손과의 병용투여에 대한 임상 1b상도 진행 중이다.kth@▶ '평창2018' 관련 뉴스·포토 보기▶ 네이버메인에 ‘뉴스1채널’ 설정하기!▶ 여러분의 제보를 기다립니다.제보하기![? 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
341,"JW중외제약, “다발성 골수종 신약, 임상1상에서 효과 나타나”",2017-12-11 11:34,"美혈액학회서 CWP291 병용 임상데이터 공개“CWP291 병용 투여시 재발·불응성 다발성 골수종 환자에 63% 반응율 나타나”[서울경제] JW중외제약(001060)은 자사가 다발성 골수종에 대한 혁신 신약으로 개발 중인 표적항암제 ‘CWP291’으로 기존 치료제에 반응이 없는 환자 19명을 대상으로 임상시험을 실시한 결과 약물에 종양이 반응해 사라지는 관해율이 63%에 달했다고 11일 밝혔다. 이 같은 임상시험 데이터는 지난 9일부터 4일간 미국 애틀랜타에서 열린 제59차 미국혈액학회(ASH)에서 처음 공개됐다. 데이터는 JW중외제약이 2015년 10월부터 진행하고 있는 임상 1a상(CWP291 단독 투여)과 1b상(다른 항암제와 병용 투여)의 중간 결과다. CWP291은 암세포의 성장과 암 줄기세포에 관여하는 신호전달 물질을 억제함으로써 암을 치료하는 표적항암제다. 회사 측에 따르면 CWP291의 단독 임상시험 결과 환자 약 45%는 질병이 더 이상 진행되지 않은 상태를 유지했으며, 다른 항암제와 병용 투여했을때는 환자의 약 63%(5명)에서 암 종양이 감소하는 효능을 확인했다. 또 골수 이식이 가능했던 1명의 임상환자에서는 비정상적으로 분화·증식한 골수종 세포가 34.6% 감소하는 반응이 나왔다. JW중외제약은 “기존 항암제의 단독·복합 화학요법이나 골수이식술 등을 받고도 치료에 실패한 환자들에게서 이 정도의 종양 감소를 이끌어냈다는 점에서 의미 깊다”며 “치료법이 없는 암 환자들에게 희망이 될 수 있을 것으로 기대하며 앞으로 용량을 단계별로 늘려가며 유효성에 대한 추가적 데이터를 확보해 나갈 방침”이라고 설명했다. 다발성골수종은 림프종, 백혈병에 이어 발생률이 높은 3대 혈액암으로 다른 암과 달리 완치라는 개념이 없어 재발되는 경우가 많아 다양한 치료 옵션이 필요하다. 업계에 따르면 세계 다발성골수종 치료시장 규모는 2023년경 224억 달러(약 24조 원)에 달할 것으로 추산된다. /김경미기자 kmkim@sedaily.com[서울경제 바로가기]1997년 이래 대한민국 최고의 과학자 DB [바로가기▶]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
342,JW홀딩스 신임 사장에 한성권 JW중외제약 대표,2017-12-04 16:09,"JW홀딩스 사장에 선임된 한성권 JW중외제약 대표 [아시아경제 서소정 기자]JW홀딩스는 신임 사장에 한성권 JW중외제약 대표이사를 선임했다고 4일 밝혔다.전재광 JW홀딩스 대표이사는 JW중외제약 부사장으로, 함은경 JW생명과학 부사장을 JW바이오사이언스 부사장으로 각각 발령했다.JW홀딩스와 JW중외제약, JW바이오사이언스 등 각 사 대표이사 선임은 향후 정기 주주총회와 이사회를 통해 확정할 예정이다.또 JW홀딩스 나숙희 상무와 JW중외제약 김진숙 상무를 각각 수석상무로 승진하는 등 총 13명의 임원에 대한 정기 승진인사를 실시했다.회사 측은 각 기능별 조직역량을 극대화하고 급변하는 시장 변화에 대응하기 위해 조직개편도 단행했다.JW홀딩스는 글로벌 사업과 그룹 차원에서 진행하는 관리업무를 효율화하기 위해 경영관리실을 신설하고, 구매지원실을 SCM본부로 확대 재편했다. 이밖에 연구개발(R&D) 기획 기능을 JW중외제약으로 통합 일원화해 업무 효율성을 높였다. JW홀딩스는 ""그룹의 미래를 준비하면서 핵심경쟁력을 강화한다는 큰 틀 안에서 철저히 능력주의 인사를 실천한 것""이라고 말했다.다음은 JW그룹의 정기 인사. ◇JW홀딩스◆수석상무 ▲나숙희 JW경영기획실장◆이사대우 ▲이권재 교육팀장◇JW중외제약◆수석상무 ▲김진숙 헬스케어사업본부장◆상무 ▲왕정운 병원2사업부장 ▲탁경국 생산부장◆이사대우 ▲이경택 남부의원지점장 ▲최성필 IP팀장◇JW신약◆이사대우 ▲조광형 중부사업부장◇JW생명과학◆상무 ▲양길춘 생산2부장◆이사대우 ▲송귀응 경영기획팀장 ▲인승진 CMC팀장◇C&C신약연구소◆상무 ▲박찬희 탐색연구센터장◇JW케미타운◆이사대우 ▲신상선 연구소장서소정 기자 ssj@asiae.co.kr▶ #네이버 채널에서 아시아경제 구독하기(클릭)▶ 양낙규의 '군사이야기' ▶ #아시아경제 페이스북<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
343,JW홀딩스 사장에 한성권 JW중외제약 대표,2017-12-04 15:42,"JW홀딩스 조직개편 및 임원인사 단행기능별 조직역량 극대화 및 시장변화 대응 목적전재광 JW중외제약 부사장,함은경  JW바이오사이언스 부사장 발령[ 전예진 기자  ] JW홀딩스(회장 이경하)는 조직역량을 극대화하고 급변하는 시장 변화에 대응하기 위해 조직개편을 단행했다고 4일 밝혔다. JW홀딩스는 글로벌 사업과 그룹 관리 효율화를 위해 경영관리실을 신설하고 구매지원실을 SCM본부로 확대 재편했다. 또 연구개발(R&D) 및 기획 기능을 JW중외제약으로 통합해 일원화했다. 이번 조직개편에 따른 후속 인사로 한성권 JW중외제약 대표이사를 JW홀딩스 사장으로, 전재광 JW홀딩스 대표이사를 JW중외제약 부사장으로, 함은경 JW생명과학 부사장을 JW바이오사이언스 부사장으로 각각 발령했다. 이에 따라 JW중외제약은 각자 대표 체제에서 신영섭 단독 대표 체제가 됐다. JW홀딩스는 나숙희 JW홀딩스 상무와 김진숙 JW중외제약 상무를 각각 수석상무로 승진하는 등 총 13명의 임원에 대한 정기 승진인사도 진행했다. JW홀딩스는 “그룹의 미래를 준비하고 핵심 경쟁력 강화를 위해 능력주의 인사를 실천한 것”이라고 설명했다. JW홀딩스와 JW중외제약, JW바이오사이언스 등 각 사 대표이사 선임은 내년 3월 정기 주주총회와 이사회를 통해 확정할 예정이다.전예진 기자 ace@hankyung.com ※ JW그룹 임원 승진자 명단△ 수석상무나숙희 / JW경영기획실장△ 이사대우이권재 / 교육팀장△ 수석상무김진숙 / 헬스케어사업본부장△ 상무왕정운 / 병원2사업부장탁경국 / 생산부장△ 이사대우이경택 / 남부의원지점장최성필 / IP팀장△ 상무조광형 / 중부사업부장△ 상무양길춘 / 생산2부장△ 이사대우송귀응 / 경영기획팀장인승진 / CMC팀장△ 상무박찬희 / 탐색연구센터장△ 이사대우신상선 / 연구소장 [한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
344,전재광 JW중외제약 부사장,2017-12-04 15:26,(서울=연합뉴스) 김잔디 기자 = JW홀딩스가 신임 부사장으로 전재광 JW홀딩스 대표이사를 선임했다고 4일 전했다. 2017.12.04. [JW중외제약 제공=연합뉴스]  photo@yna.co.kr▶기사제보 및 문의(클릭!)▶최신 유행 트렌드 총집결(클릭!)
345,"JW중외제약, 장애인 예술가 작품으로 새해 달력 제작",2017-11-29 10:00,"JW중외제약이 장애 예술인을 위한 메세나 활동의 새로운 모습을 선보인다.JW중외제약 2018년 달력JW중외제약은 장애인 예술가의 작품을 2018년 새해 달력의 메인 이미지로 적용했다고 28일 밝혔다.달력에는 자폐성 장애 2급인 한부열 작가의 작품 ‘한부열과 아줌마들’이 사용됐다. 이 작품은 ‘2016 JW 아트 어워즈’ 최우수상 수상작으로 작가를 응원하는 이들이 함께하는 모습을 독특한 드로잉 기법으로 표현했다.한부열 작가의 ‘한부열과 아줌마들’지난 2011년부터 시작된 ‘JW 아트 어워즈’는 문화적 혜택을 받기 어려운 장애 예술가들을 대상으로 하는 종합미술공모전이다. 정부나 지자체가 아닌 기업이 주최하는 장애인 대상 공모전은 ‘JW 아트 어워즈’가 유일하다. 중외학술복지재단이 주최하고 사단법인 꿈틔움이 주관하는 공모전은 신체장애와 정신장애를 가진 만 16세 이상의 장애인들을 대상으로 순수미술계열과 일러스트레이션 2개 분야로 나눠 모집하는 형태로 진행된다.JW중외제약은 또 중증 지적장애인으로 구성된 ‘영혼의 소리로’ 합창단을 15년째 후원하고 있다. 지난해에는 시각장애인들로 구성된 관현맹인전통예술단과 후원 협약을 체결하는 등 장애인 대상 메세나 활동을 적극적으로 펼치고 있다. JW중외제약은 앞으로 ‘JW 아트 어워즈’ 수상작을 달력뿐만 아니라 쇼핑백·연하장 등 다양한 홍보물에 적용해 장애인 문화예술 저변 확대에 기여할 방침이다.JW중외제약 한성권 대표는 “장애 예술가의 독특한 시각으로 그려낸 작품을 알리고 치유와 희망의 메시지를 전할 수 있도록 JW 아트 어워즈 수상작을 활용했다”며 “앞으로도 주요 수상작을 다양한 홍보물을 통해 알리면서 신체적 장애에 구애받지 않고 창작 활동에 주력하는 장애 예술인들을 응원하겠다”고 말했다.한편 4단 형태의 벽걸이용으로 제작된 이번 달력은 병·의원과 약국 등 현장 의견을 적극 반영해 총 다섯 달을 한 번에 확인할 수 있도록 디자인됐다.<김문석 기자 kmseok@kyunghyang.com>▶ [스포츠경향 인기 무료만화 보기]▶ [핫&스타포토]?스포츠경향(sports.khan.co.kr), 무단전재 및 재배포 금지"
346,"JW중외제약, 장애인 예술가 작품으로 ‘새해 달력’ 제작",2017-11-28 10:13,"자폐성 장애인 한부열 작가 작품, 메인 이미지로 적용JW중외제약은 장애인 예술가의 작품을 2018년 새해 달력의 메인 이미지로 적용했다고 28일 밝혔다.달력에는 자폐성 장애 2급인 한부열 작가의 작품 '한부열과 아줌마들'이 사용됐다. 이 작품은 '2016 JW 아트 어워즈' 최우수상 수상작으로, 작가를 응원하는 이들이 함께 하는 모습을 독특한 드로잉 기법으로 표현했다.지난 2011년부터 시작된 'JW 아트 어워즈'는 문화적 혜택을 받기 어려운 장애 예술가들을 대상으로 하는 종합미술공모전이다. JW중외제약은 또 중증 지적장애인으로 구성된 '영혼의 소리로' 합창단을 15년째 후원하고 있으며, 지난해에는 시각장애인들로 구성된 관현맹인전통예술단과 후원 협약을 체결하는 등 장애인 대상 활동을 적극적으로 펼치고 있다.JW중외제약은 앞으로 'JW 아트 어워즈' 수상작을 달력뿐 아니라 쇼핑백, 연하장 등 다양한 홍보물에 적용해 장애인 문화예술 저변 확대에 기여할 방침이다.한성권 JW중외제약 대표는 ""장애 예술가의 독특한 시각으로 그려낸 작품을 알리고 치유와 희망의 메시지를 전할 수 있도록 JW 아트 어워즈 수상작을 활용했다""며 ""앞으로도 주요 수상작을 다양한 홍보물을 통해 알리면서 신체적 장애에 구애받지 않고 창작 활동에 주력하는 장애 예술인들을 응원하겠다""고 말했다.한편 4단 형태의 벽걸이용으로 제작된 이번 달력은 병·의원, 약국 등 현장 의견을 반영해 총 다섯 달을 한 번에 확인할 수 있도록 디자인 됐다.김지섭기자 cloud50@dt.co.krJW중외제약 2018년 달력 이미지(JW중외제약 제공)     디지털타임스 홈페이지 바로가기 / SNS 바로가기디지털타임스 영문뉴스 바로가기 / 카드뉴스 바로가기김지섭"
347,"JW중외제약, 장애인 예술가 작품 활용한 홍보용 달력 제작",2017-11-28 10:13,"JW중외제약이 장애인 작가의 작품을 시상하는 JW아트어워즈에서 최우수상을 수상한 한부열 작가의 작품을 메인이미지로 활용해 만든 내년 달력. [사진 제공 = JW중외제약] JW중외제약은 지난해 JW아트어워즈에서 최우수상을 수상한 장애인 예술가의 작품을 메인 이미지로 활용해 내년 달력을 만들었다고 28일 밝혔다. JW아트어워즈는 국내에서 유일하게 사기업이 주최해 예술적 가치가 뛰어난 장애 예술가들의 작품을 시상하는 종합미술공모전으로 지난 2011년부터 이어져오고 있다. 내년 달력에 적용되는 한부열 작가의 '한부열과 아줌마들'은 작가 자신을 응원하는 사람들과 함께 있는 모습을 독특한 드로잉 기법으로 표현한 작품이다. 한부열 작가는 자폐성 장애 2급을 앓고 있다. JW중외제약은 앞으로 JW아트어워즈의 수상 작품을 쇼핑백, 연하장 등 다양한 홍보물에 적용해 장애인 문화예술 저변을 확대할 방침이다. 이번에 만든 4단 형태의 벽걸이용 달력은 병·의원, 약국 등에 홍보용으로 사용될 예정이다. 영업 현장의 의견을 반영해 다섯달을 한꺼번에 확인할 수 있도록 제작됐다고 회사 측은 설명했다. 한성권 JW중외제약 대표는 ""장애 예술가의 독특한 시각으로 그려낸 작품을 알리고 치유와 희망의 메시지를 전할 수 있도록 JW아트어워즈 수상작을 활용했다""며 ""앞으로도 주요 수상작을 다양한 홍보물을 통해 알리면서 신체적 장애에 구애받지 않고 창작 활동에 주력하는 장애 예술인들을 응원하겠다""고 말했다.JW중외제약은 JW아트어워즈 외에도 중증 지적장애인으로 구성된 '영혼의 소리로' 합창단을 15년째 후원하고 있다. 또 지난해에는 시각장애인들로 구성된 관현맹인전통예술단과 후원 협약을 체결하는 등 장애인을 대상으로 한 메세나 활동을 적극적으로 펼치고 있다.[디지털뉴스국 한경우 기자]▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶아나운서가 직접 읽어주는 오늘의 주요 뉴스[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
348,"JW중외제약, 장애인 예술가 작품으로 ‘새해 달력’ 제작",2017-11-28 16:13,"[ 전예진 기자  ] JW중외제약 새해달력JW중외제약(대표 한성권·신영섭)은 장애인 예술가의 작품을 2018년 새해 달력의 메인 이미지로 적용했다고 28일 밝혔다.달력에 실린 작품은 자폐성 장애 2급인 한부열 작가의 ‘한부열과 아줌마들’이다. 이 작품은 ‘2016 JW 아트 어워즈’ 최우수상 수상작으로 작가를 응원하는 이들이 함께 하는 모습을 독특한 드로잉 기법으로 표현했다.2011년부터 시작한 JW 아트 어워즈는 문화적 혜택을 받기 어려운 장애 예술가들을 대상으로 하는 종합미술공모전이다. 정부나 지자체가 아닌 기업이 주최하는 장애인 대상 공모전은 JW 아트 어워즈가 유일하다.JW중외제약은 또 중증 지적장애인으로 구성된 ‘영혼의 소리로’ 합창단을 15년째 후원하고 있으며 지난해 시각장애인들로 구성된 관현맹인전통예술단과 후원 협약을 체결하는 등 장애인 대상 메세나 활동을 적극적으로 펼치고 있다.JW중외제약은 앞으로 JW 아트 어워즈 수상작을 달력 뿐 아니라 쇼핑백, 연하장 등 다양한 홍보물에 적용해 장애인 문화예술 저변 확대에 기여할 방침이다.4단 형태의 벽걸이용으로 제작된 달력은 병·의원, 약국 등 현장 의견을 반영해 총 다섯 달을 한 번에 확인할 수 있도록 디자인했다.한성권 JW중외제약 대표는 “장애 예술가의 독특한 시각으로 그려낸 작품을 알리고 치유와 희망의 메시지를 전할 수 있도록 JW 아트 어워즈 수상작을 활용했다”며 “앞으로도 주요 수상작을 다양한 홍보물을 통해 알리면서 신체적 장애에 구애받지 않고 창작 활동에 주력하는 장애 예술인들을 응원하겠다”고 말했다.전예진 기자 ace@hankyung.com[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
349,"JW중외제약, 美혈액학회서 표적항암제 파이프라인 임상데이터 공개",2017-12-11 10:58,"[한경비즈니스=최은석 기자] JW중외제약은 지난 9일(현지 시간)부터 나흘간 미국 애틀랜타에서 열린 제59차 미국혈액학회에서 표적항암제 신약후보물질인 ‘CWP291’의 재발·불응성 다발성골수종에 대한 임상 1a상과 1b상 중간결과를 발표했다고 11일 발표했다.CWP291은 암세포의 성장과 암 줄기세포에 관여하는 신호전달 물질인 ‘Wnt/β-catenin’ 기전을 억제하는 표적항암제다.JW중외제약은 2015년 10월부터 미국과 한국에서 재발·불응성 다발성골수종 환자를 대상으로 CWP291의 임상 1a상을 진행하고 있다. 지난해 9월부터는 레날리도마이드 및 덱사메타손 병용투여에 대한 임상 1b상도 추진 중이다.JW중외제약에 따르면 CWP291 단독 시험에서 임상환자의 약 45%가 질병이 진행되지 않은 안정병변 상태를 유지했다. 임상 1b상 환자의 약 63%(5명)에서 혈청 또는 소변의 M-단백(악성화한 형질세포에서 생산되는 비정상적 단백질)이 감소하는 효능을 확인했다. 5명 중 4명은 부분관해, 1명은 최소 관해를 보였다.또한 병용투여 용량 1단계(198㎎/㎡)에서 골수 이식이 가능했던 1명의 임상시험 환자에게는 비정상적으로 분화·증식한 형질(골수종)세포가 34.6% 감소하는 반응이 나타났다.JW중외제약 관계자는 “보르테조밉, 덱사메타손, 레날리도마이드, 포말리도마이드 등 기존 치료제의 단독·복합 화학요법이나 골수이식술 등을 받고도 치료에 실패(재발 또는 블응성)한 환자를 대상으로 유효성을 확인한 만큼 CWP291을 활용해 기존 표준요법을 대체할 수 있는 새로운 치료방법을 확립할 수 있을 것으로 기대된다”고 말했다.다발성골수종은 림프종, 백혈병에 이어 발생률이 높은 3대 혈액암으로, 다른 암과 달리 완치라는 개념이 없고 재발되는 사례가 많아 다양한 치료 옵션이 필요하다. 특히 기존 치료제로 더 이상 반응하지 않거나 효과를 보지 못하는 재발·불응성 다발성골수종 환자에게는 마땅한 치료제가 없어 새로운 치료법이 요구돼 왔다.업계에 따르면 세계 다발성골수종 치료제 시장 규모는 오는 2023년 224억 달러(약 24조원)에 달할 것으로 추산된다.JW중외제약 관계자는 “이번 발표는 항암제 시장에서 주요 트렌드로 부각 중인 병용요법과 관련해 Wnt/β-catenin 저해제인 CWP291의 효과를 확인했다는 데 의미가 있다”며 “앞으로 용량을 단계별로 늘려 나가면서 유효성에 대한 추가적 데이터를 확보하는 등 글로벌 신약으로서 CWP291의 가치를 높여나갈 계획”이라고 말했다.choies@hankyung.com"
350,"JW중외제약, 2017년 하반기 정기공채",2017-11-27 11:26,"【서울=뉴시스】류난영 기자 = JW중외제약은 '2017년 하반기 정기공채’를 실시하고 공채 103기 신입사원을 모집한다고 27일 밝혔다. 모집 영역은 의약품, 의료기기, 진단·영상장비 등 영업·기술서비스 직군이며 내달 10일까지 JW그룹 채용 홈페이지를 통해 온라인 접수하면 된다.의약품 영업 부문은 4년제 정규대학 졸업자나 졸업예정자면 누구나 지원할 수 있다. 진단·영상장비 분야는 생물·화학, 전기·전자 등 관련학과 전공자에 한해 채용하며 장애인, 보훈대상자는 우대한다.서류전형을 통과하면 인적성검사, 실무면접, 임원면접 과정 등을 거친다. 이번 정기공채는 직무 적합성에 중점을 두고 지원자를 평가할 방침이다.선발된 신입사원은 그룹 공통 채용 후 직무 적합성을 고려해 JW중외제약을 비롯한 JW신약, JW메디칼, JW바이오사이언스 등 회사에 배치된다.조하나 인재경영팀장은 ""이번 하반기 정기공채에서는 출신 학교, 학점과 같은 정량화된 스펙에서 벗어나 현장에서 역량을 발휘할 수 인재를 채용하는데 중점을 뒀다""며 ""직무 적합성을 평가할 수 있도록 서류, 면접 전형을 진행할 계획""이라고 말했다.한편 JW중외제약은 전국 주요 대학교를 대상으로 직무에 대한 생생한 정보를 제공하기 위해 '선배들과 함께하는 채용설명회'를 진행하고 있다. you@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 네이버 채널에서 뉴시스를 구독해주세요<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
351,"JW중외제약, 올해 하반기 정기공채 실시",2017-11-27 11:37,"[머니투데이 민승기 기자] /사진제공=JW중외제약JW중외제약은 ‘2017년 하반기 정기공채’를 실시한다고 27일 밝혔다. 모집 영역은 의약품, 의료기기, 진단·영상장비 등 영업·기술서비스 직군이며 다음달 10일까지 JW그룹 채용 홈페이지를 통해 온라인 접수하면 된다.의약품 영업 부문은 4년제 정규대학 졸업자나 졸업예정자면 누구나 지원할 수 있다. 진단·영상장비 분야는 생물·화학, 전기·전자 등 관련학과 전공자에 한해 채용하며 장애인, 보훈대상자는 우대한다.서류전형을 통과하면 인적성검사, 실무면접, 임원면접 과정 등을 거치게 된다. 특이 이번 정기공채는 직무 적합성에 중점을 두고 지원자를 평가할 방침이다.선발된 신입사원은 그룹 공통 채용 후 직무 적합성을 고려해 JW중외제약을 비롯한 JW신약, JW메디칼, JW바이오사이언스 등 회사에 배치된다.조하나 인재경영팀장은 “이번 하반기 정기공채에서는 출신 학교, 학점과 같은 정량화된 스펙에서 벗어나 현장에서 역량을 발휘할 수 인재를 채용하는데 중점을 뒀다”며 “직무 적합성을 평가할 수 있도록 서류, 면접 전형을 진행할 계획”이라고 말했다.한편, JW중외제약은 전국 주요 대학교를 대상으로 직무에 대한 생생한 정보를 제공하기 위해 ‘선배들과 함께하는 채용설명회’를 진행하고 있다.▶지금 옆사람이 보는 기사들▶무료만화 즐기고~선물타자! ▶치어리더 vs 레이싱걸 민승기 기자 a1382a@mt.co.kr<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
352,JW중외제약 그룹 대졸 신입사원 공채,2017-11-27 16:43,"[이데일리 강경훈 기자] JW중외제약이 대졸 신입사원을 공개채용한다.JW중외제약(001060)은 공채 103기 신입사원을 모집한다고 27일 밝혔다. 모집 영역은 의약품, 의료기기, 진단 및 영상장비 등 영업기술서비스 직군이며 다음달 10일까지 JW그룹 채용 홈페이지를 통해 온라인 접수하면 된다.의약품 영업부문은 4년제 정규대학 졸업자나 졸업예정자면 누구나 지원할 수 있다. 진단 및 영상장비 분야는 생물·화학, 전기·전자 등 관련학과 전공자에 한해 채용하며 장애인과 보훈대상자는 우대한다.서류전형을 통과하면 인적성검사, 실무면접, 임원면접 등을 거치게 된다. JW중외제약은 이번 정기공채에서 직무 적합성에 중점을 두고 지원자를 평가한다고 밝혔다. 선발된 신입사원은 그룹 공통 채용 후 직무 적합성을 고려해 JW중외제약을 비롯해 JW신약, JW메디칼, JW바이오사이언스 등 회사에 배치된다. 한편, JW중외제약은 전국 주요 대학교를 대상으로 직무에 대한 생생한 정보를 제공하기 위해 ‘선배들과 함께하는 채용설명회’를 진행하고 있다.강경훈 (kwkang@edaily.co.kr)▶네이버 채널에서 ‘이데일리’를 구독해주세요▶[페이스북] 보러가기~ ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
