,title,date,context
10,"부광약품, 본사·공장 토지 자산재평가 실시",2018-08-21 16:34,"[아시아경제 임철영 기자] 부광약품이 21일 장부가 149억원 규모 본사와 공장 부동산에 대한 자산재평가를 실시키로 했다고 공시했다.임철영 기자 cylim@asiae.co.kr▶ 네이버 홈에서 '아시아경제' 뉴스 확인하기▶ 재미와 신기 '과학을읽다' ▶ 놀라운 '군사이야기'<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
11,"부광약품, 본사 및 연구소동, 공장 토지 재평가 실시",2018-08-21 16:39,"【서울=뉴시스】하종민 기자 = 부광약품(003000)은 본사 및 연구소동, 공장 등의 토지에 대해 자산 재평가 실시를 결정했다고 21일 공시했다. 평가기관은 삼창감정평가법인이며 재평가목적은 자산의 실질가치 반영 및 재무구조 개선이다.hahaha@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
12,"부광약품, 본사·공장 자산 재평가 실시",2018-08-21 16:50,[이데일리 이소현 기자] 부광약품(003000)이 장부가 149억원 규모 본사와 공장 부동산에 대한 자산재평가를 실시키로 했다고 21일 공시했다.이 토지의 장부가액은 149억6822만9794원이다. 자산 재평가목적은 K-IFRS(한국채택국제회계기준)에 의거해 자산의 실질가치를 반영하고 재무구조 개선을 하기 위함이라고 밝혔다. 평가기관은 삼창감정평가법인이다.이소현 (atoz@edaily.co.kr)취준생을 위한 알짜 정보가 가득 [스냅타임▶]네이버 홈에서 ‘이데일리’ [구독하기▶]꿀잼 '웹툰'이 매일 공짜...[웹툰보기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞
13,[유가증권 기업공시] (16일) 부광약품 등,2018-08-16 21:07,"▲부광약품=에이치엘비생명과학에 경구용 표적항암제 리보세라닙의 국내 개발 및 판매권 등을 400억원에 양도.▲신성이엔지=43억5800만원 규모의 태양광 모듈 공급 계약 체결.▲씨에스윈드=422억9300만원 규모의 윈드타워 공급 계약 체결.▲일성건설=1100억원 규모의 율촌 바이오매스 발전사업 건설공사 수주.▲폴루스바이오팜=경영효율성 제고를 위해 자회사인 지티에스코리아 흡수합병.[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
14,[유가증권시장 공시] 키움증권 / 부광약품 / 일성건설,2018-08-16 17:42,"◇키움증권=전자단기사채 발행한도 1조원에서 2조원으로 증액.◇부광약품=표적항암제 판매권 등 400억원에 에이치엘비로 양도.◇일성건설=1100억원 규모 율촌 바이오매스 건설공사 수주.▶매일경제 설정하면 ‘시원한 경품’이 와르르!▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶아나운서가 직접 읽어주는 오늘의 주요 뉴스[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
15,"KDDF 지원한 부광약품 과제, 에이치엘비생명과학과 400억원 규모 양수도계약 체결",2018-08-16 15:17,"범부처신약개발사업단(KDDF)은 범부처전주기신약개발사업을 통해 지원한 부광약품의 '고형암 환자를 대상으로 한 YN968D1의 안전성, 약물동력학 및 효능 평가' 과제가 14일 에이치엘비생명과학에 400억원 규모의 양수도계약을 체결했다고 16일 밝혔다.  계약에 따라 전체 금액 400억원 중 계약금 100억원은 즉시 지급, 잔여 금액은 임상 결과 여부와 상관없이 수년간 분할 지급하기로 했다. 이번 과제는 지난 2012년 KDDF의 지원을 받아 임상 1상을 진행했다. 계약을 통해 부광약품은 리보세라닙과 관련된 일체의 권리를 에이치엘비생명과학에 양도하게 된다.  KDDF 묵현상 단장은 ""앞으로도 사업단의 전문적인 과제 선정 및 지원을 통해 지속적으로 성과를 창출할 수 있도록 보다 적극적으로 노력하겠다""고 밝혔다.  pompom@fnnews.com 정명진 기자 ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
16,"부광약품, 에이치엘비생명과학에 리보세라닙 개발판매권 양도",2018-08-16 13:33,"[서울경제] 부광약품(003000)이 에이치엘비생명과학(067630)에 위암 3차 치료제로 개발중인 경구용 표적항암제 리보세라닙(rivoceranib)의 국내 개발·판매권과 일본·유럽지역에 대한 일정 비율의 수익을 양도한다고 16일 공시했다. 양도금액은 400억원이다. 부광약품 측은 “확보한 자금으로 현재 임상 진행중인 여러 파이프라인을 성공과 신약개발 역량을 집중하기 위해 추진했다”고 설명했다./이경운기자 cloud@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
17,"부광약품, 400억원 항암제 '리보세라닙' 개발·판권 양도",2018-08-16 13:27,"[아시아경제 문채석 기자]부광약품이에이치엘비생명과학에 위암 3차 치료제로 개발하고 있는 경구용 표적항암제 리보세라닙(rivoceranib) 국내 개발·판매권과 일본·유럽 일정 비율의 수익을 가액 400억원에 양도한다고 16일 공시했다. 부광약품 측은 ""확보한 자금으로 현재 임상 진행 중인 여러 파이프라인 성공과 신약개발 역량을 집중하기 위해 추진했다""고 설명했다.문채석 기자 chaeso@asiae.co.kr▶ 네이버 홈에서 '아시아경제' 뉴스 확인하기▶ 재미와 신기 '과학을읽다' ▶ 놀라운 '군사이야기'<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
18,"부광약품,  항암제 '리보세라닙' 판권 등 400억에 양도",2018-08-14 14:37,"[머니투데이 김하늬 기자] 부광약품은 14일 에이치엘비생명과학 (HLB Life Science Co., Ltd.)과 400억원에 '리보세라닙' 판매권 등을 양도키로 결정했다고 공시했다.부광약품은 위암 3차치료제로 개발중인 경구용 표적항암제 리보세라닙(rivoceranib)의 대한민국내 개발 및 판매권과 일본/유럽지역에 대한 일정 비율의 수익을 일괄 양도한다. 계약과 동시에 모든 권리의무는 에이치엘비생명과학으로 이전되며 반환의무는 없다.▶더 많은 머니투데이 기사보기▶실시간 급상승 기사 ▶'MT리포트'가 새로 발행되었습니다 김하늬 기자 honey@mt.co.kr<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
19,"부광약품, 에이치엘비생명과학에 '리보세라닙' 국내 판매권 등 400억원에 양도",2018-08-14 14:40,"[아시아경제 권성회 기자] 부광약품은 에이치엘비생명과학에 위암 3차치료제로 개발중인 경구용 표적항암제 '리보세라닙(rivoceranib)'의 대한민국 내 개발 및 판매권과 일본·유럽지역에 대한 일정 비율의 수익을 양도한다고 14일 공시했다.양도금액은 400억원으로 부광약품 최근 매출액 대비 26.5%에 해당한다.권성회 기자 street@asiae.co.kr▶ 네이버 홈에서 '아시아경제' 뉴스 확인하기▶ 재미와 신기 '과학을읽다' ▶ 놀라운 '군사이야기'<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
20,"부광약품, 항암제 `리보세라닙` 판권 에이치엘비에 양도",2018-08-14 14:45,"[이데일리 최정희 기자] 부광약품(003000)은 14일 에이치엘비생명과학(067630)에 항암제 ‘리보세라닙’과 관련된 판권 등을 300억원에 양도키로 했다고 밝혔다. 부광약품은 위암3차 치료제로 개발중인 경구용 표적항암제 리보세라닙의 국내 개발 및 판매권, 일본과 유럽 지역에 대한 일정 비율의 수익을 일괄 양도키로 했다. 계약과 동시에 모든 권리 의무가 에이치엘비생명과학으로 이전된다.최정희 (jhid0201@edaily.co.kr)취준생을 위한 알짜 정보가 가득 [스냅타임▶]네이버 홈에서 ‘이데일리’ [구독하기▶]꿀잼 '웹툰'이 매일 공짜...[웹툰보기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
21,"부광약품, HLB생명과학에 항암제 개발·판매권 양도",2018-08-14 16:54,[이데일리 성세희 기자] 부광약품(003000)은 에이치엘비생명과학(067630)에 위암 3차치료제로 개발중인 경구용 표적항암제 리보세라닙(rivoceranib)의 대한민국 개발과 판매권과 일본·유럽지역에 대한 일정 비율의 수익을 양도한다고 14일 공시했다. 양도금액은 400억원으로 자기자본대비 18.9%이다.성세희 (lucia@edaily.co.kr)취준생을 위한 알짜 정보가 가득 [스냅타임▶]네이버 홈에서 ‘이데일리’ [구독하기▶]꿀잼 '웹툰'이 매일 공짜...[웹툰보기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞
22,"부광약품, 에이치엘비생명과학에 '리보세라닙' 판권 등 400억에 양도",2018-08-14 14:51,"【서울=뉴시스】이국현 기자 = 부광약품(003000)은 에이치엘비생명과학에 위암 3차 치료제로 개발중인 경구용 표적항암제 리보세라닙의 대한민국 내 개발 및 판매권과 일본·유럽지역에 대한 일정 비율의 수익을 양도키로 결정했다고 14일 공시했다. 양도 금액은 400억원이며, 지난해 매출액의 26.5%에 해당한다.lgh@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
23,"부광약품, 항암제 리보세라닙 권리 400억원에 에이치엘비에 넘겨",2018-08-14 15:01,"[서울경제] 부광약품(003000)은 자사가 보유하고 있던 위암 치료 신약 ‘리보세라닙’과 관련한 권리 일체를 400억원에 에이치엘비생명과학(067630)에 양도하는 계약을 체결했다고 14일 밝혔다. 이로써 중국을 제외한 리보세라닙과 관련한 모든 권리는 모두 에이치엘비 바이오그룹이 확보하게 됐다. 계약에 따라 부광약품은 100억 원의 계약금을 즉시 받고 잔여 금액은 임상 결과 여부와 상관없이 수년 간 분할 지급 받기로 했다. 부광약품은 2009년 미국 신약개발 회사인 LSKB와 리보세라닙의 한국 판권 등을 인수하는 계약을 맺고 함께 임상시험 등을 진행해왔다. 부광약품 측은 “양사 모두 리보세라닙의 신약으로서의 가치를 높게 평가하고 있는 상황에서 각사의 비즈니스 전략에 따라 이번 계약을 진행한 것”이라며 “에이치엘비는 리보세라닙 가치를 높이는데 주력하고 부광약품은 권리 양도를 통해 확보한 자금으로 현재 진행 중인 다른 파이프라인의 성공에 집중할 계획”이라고 설명했다. /김경미기자 kmkim@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
24,"부광약품, 에이치엘비에 '리보세라닙' 권리 400억에 양도",2018-08-14 16:46,"【서울=뉴시스】류난영 기자 = 부광약품은 위암 3차 치료제로 개발중인 경구용 표적항암제 리보세라닙의 국내 개발 및 판매권과 일본·유럽지역에 대한 일정 비율의 수익을 에이치엘비생명과학에 양도키로 결정했다고 14일 공시했다.리보세라닙은 에이치엘비생명과학의 미국 신약개발 회사인 LSKB가 개발한 항암신약물질이다. 부광약품은 2009년 LSKB로부터 리보세라닙(당시 아파티닙)의 라이선스 계약을 체결했다. 이번에 에이치엘비생명과학이 이를 다시 사들였다.   이로써 리보세라닙과 관련된 개발 및 향후 판권은 중국을 제외하고 모두 에이치엘비 바이오그룹이 확보하게 됐다. 부광약품은 2009년 리보세라닙에 투자한 이후 다양한 임상 경험 축적과 함께 최대의 투자 성과를 조기에 환수해 현재 개발중인 다양한 신약 파이프라인에 집중할 수 있게 됐다.양도 금액은 400억원으로 계약의 세부내역은 공개되지 않았으나 부광약품이 보유중인 리보세라닙과 관련된 일체의 권리가 에이치엘비생명과학에 양도된다. 전체 금액 400억원 중 계약금 100억원은 즉시 지급, 잔여 금액은 임상 결과 여부와 상관없이 수년간 분할 지급되는 것으로 알려졌다. 계약금액 400억원은 제약기업 평균 영업이익률 5~10% 수준을 감안하면 약 4000억~8000억원 규모의 매출에서 얻을 수 있는 금액이다. 최근 수년간 국내 제약 바이오기업의 다수의 기술 수출 계약의 확정된 금액 기준으로 상위권에 해당하는 규모다. 특히 리보세라닙 권리 중 일부 지역의 권리에 관한 가치인 점을 감안하면 글로벌 기업간의 대형 계약 사례와 견줄만한 규모로 평가된다.이번 계약은 부광약품이 2009년 미국 신약개발 회사인 LSKB와 라이선스 계약을 맺고 리보세라닙(당시 아파티닙)의 전임상과 글로벌 임상 1, 2상을 공동으로 진행해오는 과정에서 보여준 신약후보물질 발굴과 글로벌 임상 진행 등 일체의 신약 개발 능력이 실제 수익으로 돌아온 대표적인 사례가 될 것으로 보인다.이번 계약을 통해 에이치엘비생명과학은 리보세라닙에 집중해 그 가치를 높이는데 주력하고, 부광약품은 확보한 자금으로 현재 임상 진행중인 여러 파이프라인의 성공과 미래 먹거리 발굴에 더욱 집중할 계획이다. 부광약품 관계자는 ""오픈 이노베이션을 통해 다양한 방식으로 확보한 신약 개발 파이프라인의 성공과 주주 이익을 최우선으로 하는 경영 전략을 추구하고 있다""며 ""회사가 보유하고 있는 신약개발 포트폴리오 중 잘 할 수 있는 것에 역량을 집중하는 것이 회사의 중장기 성장 전략에 도움이 될 것으로 판단한 것으로 이번 계약으로 글로벌 신약개발 전문기업으로 한단계 더 나아갈 수 있는 계기를 만들 수 있을 것""이라고 말했다.  에이치엘비생명과학 관계자는 ""이번 계약을 통해 그 동안 수행해오던 신약후보물질 발굴 및 개발에 더해 의약품의 등록 및 생산과 판매까지 에이치엘비 바이오그룹의 수직계열화를 완성할 수 있게 됐다""며 ""현재 막바지에 접어든 위암 적응증의 글로벌 임상 3상 시험을 적시에 완료하고 미국에서 순조롭게 진행 중인 면역관문억제제와의 병용 연구 2건에 더해 대장암, 간암 등 기타 고형암으로의 적응증 추가를 빠르게 추진할 것""이라고 말했다.업계는 이번 계약이 국내를 대표하는 제약기업과 신흥 바이오기업이 상생하는 형태의 계약으로 국내 제약·바이오기업의 좋은 선례가 될 것으로 전망하고 있다.you@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
25,항암신약물질 '리보세라닙' 권리 '부광약품→에이치엘비생과' 양도,2018-08-14 15:30,"에이치엘비생명과학 연구진. ? News1(서울=뉴스1) 이영성 기자 = 에이치엘비생명과학은 부광약품이 보유 중인 항암신약물질 '리보세라닙'에 대한 국내 개발·판권과 미국 및 일본에서의 일부 권리를 400억원에 양수하는 계약을 했다고 14일 밝혔다. '리보세라닙'은 에이치엘비의 미국 자회사 LSKB(LSK바이오)가 개발한 항암신약물질로, 지난 2009년 부광약품에 한국 등에 대한 개발 및 판권을 이전했지만 이번에 다시 에이치엘비그룹이 사들인 것이다. 에이치엘비생명과학은 계약금 100억원을 부광약품에게 즉시 지급하고, 나머지 금액은 수년간 분할 지급할 예정이다. 에이치엘비그룹은 '리보세리닙'에 대한 상업성을 높게 평가해 부광약품에 줬던 모든 권리를 다시 사들인 것으로 파악된다. '리보세라닙' 중국 판권을 가진 현지기업 헹루이사는 이미 중국 임상3상을 마치고 판매에 들어가 지난해 '리보세라닙' 매출 3500억원을 거뒀다. 에이치엘비그룹은 앞으로 '리보세라닙'에 대한 글로벌 임상3상을 성공적으로 마치면 중국을 제외한 품목허가를 받는 국가마다 판매 수익을 고스란히 받을 수 있다. 또 국가별 판권을 다른 제약사에 판매하는 것이 용이해진다. 400억원을 받게 된 부광약품으로서도 적잖은 투자 수익률을 낸 것으로 알려졌다. 부광약품 관계자는 ""이번 계약은 부광약품이 잘하는 신약개발에 역량을 집중하기 위한 전략""이라며 ""글로벌 신약개발 전문기업으로 한 단계 더 나아갈 수 있는 계기를 만들 것""이라고 '리보세라닙' 양도 배경을 설명했다. 에이치엘비생명과학 관계자는 “막바지에 접어든 리보세라닙에 대한 위암 글로벌 임상3상을 완료하고 대장암과 간암 등 다른 고형암 적응증 추가도 빠르게 추진할 것""이라고 말했다.lys@news1.kr▶ [뉴스1] 채널설정하기 ▶ 제보하기▶ [페이스북] 바로가기![? 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
26,"[공시+] 에이치엘비생명과학, 400억 규모 부광약품 보유 리보세라닙 권리 양수",2018-08-14 15:07,"[아시아경제 임철영 기자] 에이치엘비생명과학과 부광약품이 부광약품이 보유중인 리보세라닙 권리 일체를 400억원에 양수도하는 계약을 체결하였다고 14일 밝혔다.중국을 제외한 리보세라닙과 관련된 개발과 향후 판권은 모두 에이치엘비 바이오그룹이 확보하게 됐다. 부광약품은 2009년 리보세라닙에 투자한 이후 다양한 임상 경험 축적과 함께 최대의 투자 성과를 조기에 환수, 현재 개발중인 다양한 신약 파이프라인에 집중할 수 있게 됐다.이번 계약은 부광약품이 2009년 미국 신약개발 회사인 LSKB와 라이센스 계약을 맺고 리보세라닙(당시 아파티닙)의 전임상과 글로벌 임상 1, 2상을 공동으로 진행해오는 과정에서 보여준 신약후보물질 발굴과 글로벌 임상 진행 등 일체의 신약 개발 능력이 실제 수익으로 돌아온 대표적인 사례가 될 전망이다.에이치엘비생명과학은 리보세라닙에 집중해 그 가치를 높이는데 주력하고 부광약품은  확보한 자금으로 현재 임상 진행중인 여러 파이프라인의 성공과 미래 먹거리 발굴에 더욱 집중할 것으로 보인다.부광약품 관계자는 ""부광약품은 오픈 이노베이션을 통해 다양한 방식으로 확보한 신약 개발 파이프라인의 성공과 주주 이익을 최우선으로 하는 경영 전략을 충실히 추구하고 있으며, 이번 계약의 경우도 회사가 보유하고 있는 신약개발 포트폴리오 중 우리가 잘 할 수 있는 것에 회사의 역량을 집중하는 것이 회사의 중장기 성장 전략에 도움이 될 것으로 판단한 결과""라며 ""이번 계약으로 회사는 글로벌 신약개발 전문기업으로 한단계 더 나아갈 수 있는 계기를 만들 수 있을 것으로 본다""고 설명했다.에이치엘비생명과학 관계자는 “이번 계약을 통해 그 동안 수행해오던 신약후보물질 발굴 및 개발에 더해 의약품의 등록 및 생산과 판매까지 에이치엘비 바이오그룹의 수직계열화를 완성할 수 있게 됐으며, 현재 막바지에 접어든 위암 적응증의 글로벌 임상 3상 시험을 적시에 완료하고 미국에서 순조롭게 진행 중인 면역관문억제제와의 병용 연구 2건에 더해  대장암, 간암 등 기타 고형암으로의 적응증 추가를 빠르게 추진할 것”이라고 덧붙였다.임철영 기자 cylim@asiae.co.kr▶ 네이버 홈에서 '아시아경제' 뉴스 확인하기▶ 재미와 신기 '과학을읽다' ▶ 놀라운 '군사이야기'<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
