,title,date,context
10,"영진약품, 148억원 규모 제품 공급계약 체결",2018-08-01 11:18,"【서울=뉴시스】 김정호 기자 = 영진약품(003520)이 일본 API Corporation과 147억6000만원 규모의 제품(Loxoprofen Na Hydrate) 공급계약을 맺었다고 1일 공시했다.  회사 관계자는 ""영진은 APIC사에 제품의 제조·공급·판매를 하고, APIC는 일본 내 구매·수입·재판매·마케팅을 담당한다""고 밝혔다.map@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
11,"[공시] 영진약품, 148억 규모 제품 공급계약",2018-08-01 14:01,"영진약품은 일본 APIC와 148억원 규모의 Loxoprofen Na Hydrate(제품) 공급계약을 체결했다고 1일 공시했다. 이번 계약규모는 지난해 매출액 대비 7.5% 수준이며 기간은 2023년 7월31일까지다. 영진약품은 APIC에 제품의 제조·공급·판매를 담당하고 APIC는 일본내 구매·수입·재판매·마케팅을 맡는다. 해당 계약은 양사의 서면 통보가 없다면 1년씩 자동연장된다.홍승우 기자 <저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>▶ 머니S 페이스북 ▶ 최신 웹툰이 매일 공짜"
12,"[MSI급락주] 영진약품, 2분기 적자 전환에 시장심리↓",2018-08-01 10:18,"【서울=뉴시스】 이진영 기자 = 영진약품의 빅데이터 시장심리지수(MSI)가 1일 오전 10시 현재 1단계(매우 나쁨)로 전 거래일 7단계(매우 좋음)에서 6계단 급락했다. 뉴시스와 코스콤이 주요 상장기업 250곳에 대해 공동 분석해 산출해 낸 빅데이터 MSI(http://m.newsis.com/stock.html, 모바일 전용)로 이날 오전 8시부터 10시까지 데이터를 취합한 결과 이같이 나타났다. 이는 실적 부진 소식이 시장심리에 부정적인 영향을 미친 것으로 풀이된다. 앞서 영진약품(003520)은 올해 2분기 영업손실이 25억원으로 전년 동기의 영업이익 12억원에서 적자 전환했다고 전일 공시했다. 같은 기간 매출은 390억원으로 15.2% 감소했다. 순손실은 22억원으로 마찬가지로 전년 동기의 9억원 순이익에서 적자로 바뀌었다.  영진약품 관련해 이날 온라인상에서 거래량, 영업이익률, 점수, 적자 등이 키워드로 언급됐다. 영진약품은 이날 오전 10시 8분 현재 유가증권시장에서 전일보다 140원(1.87%) 떨어진 7620원에 거래되고 있다. 뉴시스와 코스콤은 온라인과 소셜네트워크서비스(SNS)에서 수집된 개별 종목 관련 빅데이터를 긍정과 부정으로 분류해 점수화한 다음 이를 최근 1년 간 흐름과 비교해 MSI(Market Sentiment Index) 지수를 산출했다. MSI 산출 대상은 코스피 200종목과 코스피 지수, 코스닥 50종목과 코스닥 지수 등 250개 개별 종목이다. MSI는 1단계 '매우 나쁨', 2단계 '나쁨', 3단계 '약간 나쁨', 4단계 '보통', 5단계 '약간 좋음', 6단계 '좋음', 7단계 '매우 좋음' 등 총 7단계로 분류한다. 한편 지난해 8월 1일부터 선보이는 빅데이터 MSI 모바일 전용 버전은 구글플레이 또는 애플 앱스토어에서 '뉴시스'앱을 내려받거나 뉴시스 모바일 홈페이지(m.newsis.com)에 접속한 뒤 메인화면의 '빅데이터 MSI'를 클릭해 이용하면 된다.mint@newsis.com※ 빅데이터 MSI는 투자 참고용이며, 투자 결과에 책임을 지지 않습니다. 주식시장에는 다양한 국내외 변수가 존재하며, 한 지표로만 판단하면 뜻하지 않은 결과를 초래할 수 있습니다.▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
13,"영진약품, 2분기 영업손실 25억원…적자전환",2018-07-31 16:04,(서울=연합뉴스) 김아람 기자 = 영진약품은 올해 2분기 영업손실이 25억원으로 작년 동기 대비 적자로 돌아선 것으로 잠정 집계됐다고 31일 공시했다.    매출액은 390억원으로 15.2% 줄고 당기순손실은 22억원으로 적자 전환했다. rice@yna.co.kr▶놓치면 아쉬운 '핫뉴스'  ▶퀴즈풀고 상품받고! 뉴스퀴즈쇼 '뉴나'▶네이버 홈에서 [연합뉴스] 채널 구독하기
14,"영진약품, 2분기 영업손실 25억…적자전환",2018-07-31 16:07,"[머니투데이 이민하 기자] 영진약품은 지난 2분기 연결 기준 영업손실 25억1900만원을 기록해 전년 동기 대비 적자전환했다고 31일 공시했다.같은 기간 매출액은 15.2% 감소한 389억9700만원, 당기순손실은 21억5200만원으로 적자전환한 것으로 잠정 집계됐다.▶더 많은 머니투데이 기사보기▶실시간 급상승 기사 ▶'MT리포트'가 새로 발행되었습니다 이민하 기자 minhari@mt.co.kr<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
15,"영진약품, 2분기 영업손실 25억원...적자 전환",2018-07-31 16:32,【서울=뉴시스】이진영 기자 = 영진약품(003520)은 올해 2분기 영업손실이 25억원으로 전년 동기의 12억원에서  적자 전환했다고 31일 공시했다.  같은 기간 매출은 390억원으로 15.2% 감소했다. 순손실은 22억원으로 적자로 바뀌었다.mint@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
16,"[fnRASSI]영진약품, 3.44% 오르며 거래량 증가",2018-07-31 09:50,"영진약품(003520)의 당일 거래량이 최근 5거래일 거래량의 최고치를 경신하며 투자자들의 관심을 받고 있다. 그리고 영진약품은 4일 연속 상승흐름을 보이며, 9시 47분 현재 3.44% 증가한 7,520원에 거래중이다.   상장주식수 대비 거래량은 0.45%로 적정수준 최근 한달간 영진약품의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 0.45%로 집계됐다. 그리고 동기간 장중 저점과 고점의 차이인 일평균 주가변동률을 2.77%를 나타내고 있다.                       지표               항목               값               종합점수                 성장성               매출액증가율               0               5.51                 자기자본증가율               0.02                 안정성               부채비율               66.35               9.44                 유동비율               324.99                 이익안정성               8.89                 수익성         ROA          0.34               3.14           ROE          0.56                 영업이익율               0.76           영진약품의 퀀트 재무 점수는 18.09점으로 지난 분기에 비해 성장성 점수가 하락했다. 이는 매출액 증가율과 자기자본 증가율이 감소하였기 때문이다. 수익성 측면에서 볼때 ROA, ROE, 영업이익률 모두 하락하여 이전보다 낮은 점수를 받았다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.   fnRASSI@fnnews.com fnRASSI ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
17,"[특징주]영진약품, 20조 만성폐쇄성폐질환 다국적제약사 기술이전 추진 부각↑",2018-07-31 09:41,"[아시아경제 문채석 기자]영진약품이 2% 넘게 오르고 있다. 정부가 다음달부터 2조원 규모 국내 바이오기업 신약 개발 지원 사업을 추진하는 데다 글로벌 시장규모 20조원에 달하는 만성폐쇄성폐질환(COPD) 치료제 기술이전을 다국적제약사 대상으로 추진 중이란 소식이 시세 상승에 영향을 미치는 것으로 풀이된다.영진약품은 31일 오전 9시37분 현재 전 거래일보다 150원(2.06%) 오른 7420원에 거래되고 있다.정부는 이르면 다음달부터 2조원 규모 국내 바이오기업의 신약 개발을 지원하는 사업 본격 추진한다.보건복지부, 과학기술정보통신부, 산업통상자원부 등 3개 부처는 '국가신약개발지원사업'(가칭)에 이르면 다음달부터 본격 착수한다.정부는 앞으로 10년간 예산 2조원 투입을 목표로 업계와 학계, 정부 등 전문가가 참여하는 공청회를 거쳐 늦어도 오는 11월 예비타당성 조사를 완료할 계획이다.영진약품은 만성폐쇄성폐질환(COPD)치료제 'YPL-001'에 대해 다국적제약사로 기술이전을 추진하고 있다.세계보건기구(WHO)에 따르면 2016년 COPD 환자수는 전세계 약 2억명에 달하는 것으로 전해졌다. COPD 시장은 전세계 약 20조원, 국내 2000억원 수준으로 추정된다.문채석 기자 chaeso@asiae.co.kr▶ 네이버 채널 설정하고, 룰렛 당첨 확인 GO ▶ 재미와 신기 '과학을읽다' ▶ 놀라운 '군사이야기'<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
18,"<유>영진약품, 전일 대비 7.29% 상승.. 일일회전율은 0.38% 기록",2018-07-31 09:43,"[서울경제] 영진약품(003520)은 31일 오전 9시 42분 현재 7.29% 오른 7,800원에 거래되고 있으며, 12(매도):88(매수)의 매수우위를 기록하고 있다. 거래대금은 52억1,808만, 거래량은 69만230주로 거래량회전율은 0.38%로 나타났다.지난 1개월간 영진약품은 상승 15회, 하락 14회를 기록했고, 주가수익률은 1.04% 표준편차는 2.35%를 기록했다. 이 기간 '의약품업' 업종 평균 주가수익률은 -4.02%로 나타났으며, 변동성은 2.12%를 기록했다.이 시각 현재 '의약품업'은 1.81% 상승 중이며, 56(매도):44(매수)의 매도우위를 기록하고 있다.[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
19,[국고처 이헌상] 종목상담 - 영진약품(003520),2018-07-16 09:55,"동영상 뉴스




[한국경제TV 김태일 PD][국고처 이헌상] 종목상담 - 영진약품(003520)07월 14일 방송된 '국민주식고충처리반'에 출연한 이헌상파트너가 영진약품(003520)에 대한 시세와 전망을 이야기하고 있다.▶대한민국 대표 증권방송 '국민주식고충처리반' 매주 토 오전 10시스마트폰 앱 '주식창'에 시청자 의견 남겨주세요.김태일 PD tikim@wowtv.co.krⓒ 한국경제TV, 무단 전재 및 재배포 금지"
20,"영진약품, 전일 대비 약 -6% 하락한 6,980원",2018-07-02 15:09,"[한국경제TV 라이온봇 기자][그림 1] 최근 3개월 간 주가 추세 및 기간별 수익률영진약품은 7월 2일 15시 8분 전일 대비 약 -6% 하락한 6,980원에 거래되고 있다. 영진약품은 코스피 상장 기업으로 의약품 업종에 속해 있다. 시가총액은 1조3,588억원으로 코스피 상장기업 중 145위에 위치 해 있다.[종목 성향 진단][그림 2] 종목 성향 진단영진약품의 투자 스타일은 성장주에 가깝다. 주가 고평가 우려가 공존하지만 높은 성장성이 기대되는 기업이다.주가 모멘텀은 좋지 못했다. 최근 1개월 수익률은 -15.84%의 하락폭을 기록했다. 영진약품 종목에 대한 투자자의 관심도는 높은 편에 속한다.[투자 점수 진단][그림 3] 투자 점수 진단영진약품은 어느 측면에서 투자 매력도가 높은 종목일까?AI 인공지능 종목 분석 시스템을 이용해 성장성, 수익성, 효율성, 안전성, 저평가성, 추세 등 주가 수익률에 영향을 줄 수 있는 6가지 핵심 투자 지표를 점수화하여 종목의 투자 매력도를 계산해보았다.  그 결과 영진약품은 상대적으로 기업안정성 측면에서 두각을 드러내고 있었다.기업안정성 점수는 기업의 재무 구조가 얼마나 안정적인 상태인지를 나타낸다.영진약품은 특히 유동비율 측면에서 가장 높은 점수는 기록했는데, 전체 시장 내 412위를 기록하며 상위 21.19%에 위치했다. 업종별로는 86위를 기록하며 상위 39.91%에 위치했다.그러나 기업 가치 대비 주가 수준을 나타내는 저평가 측면에서는 아쉬움을 나타냈다.(위의 AI인공지능 점수는 재무 데이터를 기반으로 전체 상장 종목과 비교/분석하여 도출한 점수로 높은 점수가 반드시 높은 수익률을 보장하지 않습니다. 위의 자료는 당사의 추천 종목이 아니며, 투자 시 참고용으로 제시해드리는 것입니다. 핵심투자지표를 결합해 종목의 투자매력도를 종합 계산한 ""인공지능 투자점수""는 ""거장들의 투자공식"" 앱에서 확인하실 수 있습니다.)라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
21,"<유>영진약품, 전일 대비 7.02% 상승.. 일일회전율은 0.75% 기록",2018-07-04 11:41,"[서울경제] 영진약품(003520)은 4일 오전 11시 40분 현재 7.02% 오른 7,470원에 거래되고 있으며, 32(매도):68(매수)의 매수우위를 기록하고 있다. 거래대금은 99억2,929만, 거래량은 137만4,088주로 거래량회전율은 0.75%로 나타났다.지난 1개월간 영진약품은 상승 13회, 하락 17회를 기록했고, 주가수익률은 -15.31% 표준편차는 1.87%를 기록했다. 이 기간 '의약품업' 업종 평균 주가수익률은 1.45%로 나타났으며, 변동성은 2.09%를 기록했다.이 시각 현재 '의약품업'은 0.03% 상승 중이며, 60(매도):40(매수)의 매도우위를 기록하고 있다.[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
22,"<유>영진약품, 장중 신저가 기록.. 6,950→6,940(▼10)",2018-07-03 09:02,"[서울경제] 오전 9시 0분 현재 영진약품(003520)이 0.29% 내린 6,940원(▼20)을 기록하며, 52주 신저가를 -10원 경신했다. 기존 52주 최저가는 2018년 07월 02일 기록한 6,950원이다. 체결강도는 279%로 강세 반전했다. 총매수체결량은 4,179주, 총매도체결량은 1,500주를 각각 기록했다.  (※ 체결강도(%) = (총매수체결량/총매도체결량)*100)이 시각 현재 거래대금은 7억8,581만, 거래량은 11만3,230주를 기록하고 있으며, 수급측면으로는 26(매도):74(매수)의 매수우위를 보이고 있다.거래일을 기준으로 최근 3일간 평균 거래량은 1백1만4천주, 60일 평균 거래량 2백4십8만6천주로 최근 거래량이 큰 폭으로 감소하는 추세다.[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
23,"<유>영진약품, 장중 신저가 기록.. 7,350→7,340(▼10)",2018-07-02 10:13,"[서울경제] 오전 10시 12분 현재 영진약품(003520)이 1.21% 내린 7,340원(▼90)을 기록하며, 52주 신저가를 -10원 경신했다. 기존 52주 최저가는 2018년 06월 29일 기록한 7,350원이다. 체결강도는 48%로 강세 반전했다. 총매수체결량은 60,331주, 총매도체결량은 125,872주를 각각 기록했다.  (※ 체결강도(%) = (총매수체결량/총매도체결량)*100)이 시각 현재 거래대금은 15억6,433만, 거래량은 21만1,088주를 기록하고 있으며, 수급측면으로는 68(매도):32(매수)의 매도우위를 보이고 있다.거래일을 기준으로 최근 3일간 평균 거래량은 6십1만5천주, 60일 평균 거래량 2백4십6만9천주로 최근 거래량이 큰 폭으로 감소하는 추세다.[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
24,"<유>영진약품, 장중 신저가 기록.. 7,500→7,480(▼20)",2018-06-29 09:45,"[서울경제] 오전 9시 44분 현재 영진약품(003520)이 1.71% 내린 7,480원(▼130)을 기록하며, 52주 신저가를 -20원 경신했다. 기존 52주 최저가는 2018년 06월 25일 기록한 7,500원이다. 체결강도는 24%로 강세 반전했다. 총매수체결량은 30,531주, 총매도체결량은 124,850주를 각각 기록했다.  (※ 체결강도(%) = (총매수체결량/총매도체결량)*100)이 시각 현재 거래대금은 11억9,661만, 거래량은 15만7,922주를 기록하고 있으며, 수급측면으로는 80(매도):20(매수)의 매도우위를 보이고 있다.거래일을 기준으로 최근 3일간 평균 거래량은 5십2만5천주, 60일 평균 거래량 2백4십6만5천주로 최근 거래량이 큰 폭으로 감소하는 추세다.[이 기사는 증시분석 전문기자 서경뉴스봇(newsbot@sedaily.com)이 실시간으로 작성했습니다.]/서경뉴스봇 newsbot@sedaily.com[서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
25,"[한경로보뉴스] '영진약품' 5% 이상 상승, 최근 3일간 기관 대량 순매수",2018-08-17 14:43,"17일 오후 14시 40분 현재 영진약품은 전 거래일보다 5.76% 오른 7,710원에 거래되고 있다. 주가의 흐름은 7,290원으로 개장해서 장중 한때 7,270원(-0.27%)까지 살짝 밀렸지만, 다시 큰 폭으로 올라서 현재 7,710원(+5.76%)까지 상승하고 있다.◆ 주체별 매매동향- 최근 3일간 기관 대량 순매수지난 한달을 기준으로 보면 외국인이 92.9만주를 순매수했고, 기관도 48.9만주를 순매수했다. 반면 개인들은 141.8만주를 순매도한 것으로 나타났다. 같은 기간 이 종목의 거래비중은 외국인과 개인이 각각 17.2%, 74.8%로 비중이 높다.더욱이 최근 3일간 기관이 대량 순매수를 하고 있어 투자자들의 관심이 집중되고 있다.[표]영진약품 외국인/기관 매매동향한경로보뉴스이 기사는 한국경제신문과 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.  - 기사오류문의 02-3277-9940[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
